index,time_window,label,matched_eqs,total_eq,random_offset_days
0,2006-01-25 11:31:50.729,0,[],0,24
1,2006-01-06 14:50:50.884,0,[],0,5
2,2006-01-09 22:58:52.490,0,[],0,8
3,2006-01-31 07:09:27.468,0,[],0,29
4,2006-02-01 12:05:52.704,0,[],0,30
5,2006-01-30 15:24:23.172,0,[],0,28
6,2006-01-22 18:40:17.255,1,"[{'lat': -54.16, 'long': -135.746, 'Time': Timestamp('2006-01-24 04:27:08'), 'mag': 5.5}, {'lat': -54.16, 'long': -135.746, 'Time': Timestamp('2006-01-24 04:27:08'), 'mag': 5.5}]",2,20
7,2006-01-24 21:54:15.522,1,"[{'lat': -30.688, 'long': -177.791, 'Time': Timestamp('2006-01-26 01:16:15'), 'mag': 5.6}, {'lat': -30.445, 'long': -177.913, 'Time': Timestamp('2006-01-26 06:32:16'), 'mag': 5.0}, {'lat': -30.688, 'long': -177.791, 'Time': Timestamp('2006-01-26 01:16:15'), 'mag': 5.6}, {'lat': -30.445, 'long': -177.913, 'Time': Timestamp('2006-01-26 06:32:16'), 'mag': 5.0}, {'lat': -65.417, 'long': 179.489, 'Time': Timestamp('2006-01-26 10:43:26'), 'mag': 5.6}]",5,22
8,2006-01-22 01:08:51.781,1,"[{'lat': -17.391, 'long': 167.715, 'Time': Timestamp('2006-01-23 06:02:58'), 'mag': 6.4}, {'lat': -17.391, 'long': 167.715, 'Time': Timestamp('2006-01-23 06:02:58'), 'mag': 6.4}, {'lat': -17.391, 'long': 167.715, 'Time': Timestamp('2006-01-23 06:02:58'), 'mag': 6.4}, {'lat': 25.83, 'long': 142.633, 'Time': Timestamp('2006-01-24 00:36:49'), 'mag': 5.3}, {'lat': 25.83, 'long': 142.633, 'Time': Timestamp('2006-01-24 00:36:49'), 'mag': 5.3}, {'lat': 25.83, 'long': 142.633, 'Time': Timestamp('2006-01-24 00:36:49'), 'mag': 5.3}]",6,19
9,2006-01-18 06:04:25.075,0,[],0,15
10,2006-01-08 09:19:51.255,1,"[{'lat': -6.099, 'long': 29.743, 'Time': Timestamp('2006-01-09 20:59:38'), 'mag': 5.3}, {'lat': 36.311, 'long': 23.212, 'Time': Timestamp('2006-01-08 11:34:55'), 'mag': 6.7}, {'lat': 36.311, 'long': 23.212, 'Time': Timestamp('2006-01-08 11:34:55'), 'mag': 6.7}]",3,5
11,2006-01-12 12:39:22.107,0,[],0,9
