index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
447,2007-04-21 00:10:53.496,1,"[{'lat': 21.136, 'long': 122.129, 'Time': Timestamp('2007-04-21 00:32:24'), 'mag': 5.5}, {'lat': -3.548, 'long': 151.266, 'Time': Timestamp('2007-04-21 07:12:48'), 'mag': 6.1}, {'lat': -2.958, 'long': 101.187, 'Time': Timestamp('2007-04-21 10:12:45'), 'mag': 5.0}, {'lat': -13.838, 'long': 166.843, 'Time': Timestamp('2007-04-21 17:20:31'), 'mag': 6.1}, {'lat': -23.415, 'long': 170.923, 'Time': Timestamp('2007-04-21 21:27:46'), 'mag': 5.0}, {'lat': 25.636, 'long': 125.101, 'Time': Timestamp('2007-04-22 10:28:51'), 'mag': 5.1}, {'lat': -6.418, 'long': 146.283, 'Time': Timestamp('2007-04-22 13:40:58'), 'mag': 5.0}]",7,2007-04-21 00:32:24,RDM_df_train_30D-20SW_full-tw48_w8.csv,0.3584733333333333
729,2007-06-22 07:08:23.150,1,"[{'lat': -12.183, 'long': 46.476, 'Time': Timestamp('2007-06-23 11:54:54'), 'mag': 5.1}]",1,2007-06-23 11:54:54,RDM_df_train_30D-20SW_full-tw48_w8.csv,28.775236111111113
1315,2007-09-26 07:51:45.041,1,"[{'lat': -13.88, 'long': 66.048, 'Time': Timestamp('2007-09-27 10:18:28'), 'mag': 5.0}]",1,2007-09-27 10:18:28,RDM_df_train_30D-20SW_full-tw48_w8.csv,26.44526638888889
1770,2007-12-21 21:20:19.354,1,"[{'lat': -17.216, 'long': -174.076, 'Time': Timestamp('2007-12-22 04:50:43'), 'mag': 5.1}]",1,2007-12-22 04:50:43,RDM_df_train_30D-20SW_full-tw48_w8.csv,7.506568333333334
1578,2007-11-21 08:21:57.214,1,"[{'lat': 26.87, 'long': 54.69, 'Time': Timestamp('2007-11-22 03:44:50'), 'mag': 5.3}]",1,2007-11-22 03:44:50,RDM_df_train_30D-20SW_full-tw48_w8.csv,19.381329444444443
140,2007-02-15 21:33:23.030,1,"[{'lat': -55.027, 'long': -26.461, 'Time': Timestamp('2007-02-16 01:15:28'), 'mag': 5.1}, {'lat': -35.079, 'long': 53.984, 'Time': Timestamp('2007-02-16 08:29:37'), 'mag': 5.0}]",2,2007-02-16 01:15:28,RDM_df_train_30D-20SW_full-tw48_w8.csv,3.7013805555555552
1214,2007-09-02 22:41:23.084,1,"[{'lat': 56.9284, 'long': -154.8006, 'Time': Timestamp('2007-09-03 01:01:53'), 'mag': 5.0}, {'lat': -11.937, 'long': 166.298, 'Time': Timestamp('2007-09-03 01:28:24'), 'mag': 5.1}, {'lat': -21.487, 'long': 168.436, 'Time': Timestamp('2007-09-03 09:45:11'), 'mag': 5.0}, {'lat': 2.711, 'long': -84.424, 'Time': Timestamp('2007-09-03 23:23:29'), 'mag': 5.1}, {'lat': -6.985, 'long': -106.828, 'Time': Timestamp('2007-09-04 00:31:24'), 'mag': 5.1}, {'lat': -22.65, 'long': -70.373, 'Time': Timestamp('2007-09-04 06:20:27'), 'mag': 5.1}]",6,2007-09-03 01:01:53,RDM_df_train_30D-20SW_full-tw48_w8.csv,2.3416433333333333
431,2007-04-08 06:49:58.270,1,"[{'lat': 14.451, 'long': 53.807, 'Time': Timestamp('2007-04-08 23:11:16'), 'mag': 5.1}, {'lat': -1.317, 'long': 89.419, 'Time': Timestamp('2007-04-09 20:48:41'), 'mag': 5.0}]",2,2007-04-08 23:11:16,RDM_df_train_30D-20SW_full-tw48_w8.csv,16.354925
436,2007-04-20 23:10:20.781,1,"[{'lat': -13.838, 'long': 166.843, 'Time': Timestamp('2007-04-21 17:20:31'), 'mag': 6.1}, {'lat': -23.415, 'long': 170.923, 'Time': Timestamp('2007-04-21 21:27:46'), 'mag': 5.0}]",2,2007-04-21 17:20:31,RDM_df_train_30D-20SW_full-tw48_w8.csv,18.169505277777777
1176,2007-09-10 19:09:23.420,1,"[{'lat': 15.413, 'long': -94.593, 'Time': Timestamp('2007-09-11 03:12:04'), 'mag': 5.0}, {'lat': -9.12, 'long': -109.434, 'Time': Timestamp('2007-09-11 06:21:15'), 'mag': 5.5}]",2,2007-09-11 03:12:04,RDM_df_train_30D-20SW_full-tw48_w8.csv,8.044605555555556
