index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
1686,2009-09-20 00:59:54.109,1,"[{'lat': 46.016, 'long': 152.12, 'Time': Timestamp('2009-09-20 17:40:02'), 'mag': 5.0}, {'lat': 71.037, 'long': -7.67, 'Time': Timestamp('2009-09-21 08:30:13'), 'mag': 5.6}, {'lat': 27.332, 'long': 91.437, 'Time': Timestamp('2009-09-21 08:53:05'), 'mag': 6.1}, {'lat': 30.879, 'long': 79.057, 'Time': Timestamp('2009-09-21 09:43:50'), 'mag': 5.0}, {'lat': 20.404, 'long': 94.793, 'Time': Timestamp('2009-09-21 19:38:42'), 'mag': 5.7}]",5,2009-09-20 17:40:02,RDM_df_train_30D-20SW_full-tw48_w15.csv,16.668858611111112
772,2009-04-03 16:25:53.899,1,"[{'lat': -27.842, 'long': -66.593, 'Time': Timestamp('2009-04-03 17:54:50'), 'mag': 5.7}, {'lat': 14.378, 'long': -90.413, 'Time': Timestamp('2009-04-04 21:22:05'), 'mag': 5.2}]",2,2009-04-03 17:54:50,RDM_df_train_30D-20SW_full-tw48_w15.csv,1.4822502777777777
1237,2009-07-03 14:54:21.324,1,"[{'lat': 9.59, 'long': -78.966, 'Time': Timestamp('2009-07-04 06:49:35'), 'mag': 6.1}, {'lat': -39.936, 'long': -91.408, 'Time': Timestamp('2009-07-04 22:48:30'), 'mag': 5.0}]",2,2009-07-04 06:49:35,RDM_df_train_30D-20SW_full-tw48_w15.csv,15.920465555555555
1370,2009-07-26 07:52:44.827,1,"[{'lat': 34.899, 'long': 73.219, 'Time': Timestamp('2009-07-27 06:23:51'), 'mag': 5.0}]",1,2009-07-27 06:23:51,RDM_df_train_30D-20SW_full-tw48_w15.csv,22.518381388888887
1341,2009-07-10 02:04:50.860,1,"[{'lat': 0.251, 'long': 123.295, 'Time': Timestamp('2009-07-10 03:48:06'), 'mag': 5.3}, {'lat': 5.015, 'long': 126.751, 'Time': Timestamp('2009-07-10 20:52:49'), 'mag': 5.2}, {'lat': -3.785, 'long': 151.883, 'Time': Timestamp('2009-07-11 12:15:43'), 'mag': 5.1}, {'lat': 9.93, 'long': 122.14, 'Time': Timestamp('2009-07-11 15:19:30'), 'mag': 5.1}]",4,2009-07-10 03:48:06,RDM_df_train_30D-20SW_full-tw48_w15.csv,1.7208722222222224
956,2009-04-30 06:07:23.423,1,"[{'lat': 27.742, 'long': 61.422, 'Time': Timestamp('2009-04-30 10:04:26'), 'mag': 5.2}, {'lat': -4.976, 'long': 68.579, 'Time': Timestamp('2009-05-01 07:18:58'), 'mag': 5.1}]",2,2009-04-30 10:04:26,RDM_df_train_30D-20SW_full-tw48_w15.csv,3.950715833333333
902,2009-04-15 16:01:21.318,1,"[{'lat': -19.584, 'long': -70.483, 'Time': Timestamp('2009-04-17 02:08:08'), 'mag': 6.1}, {'lat': -19.515, 'long': -70.408, 'Time': Timestamp('2009-04-17 02:17:54'), 'mag': 5.0}]",2,2009-04-17 02:08:08,RDM_df_train_30D-20SW_full-tw48_w15.csv,34.112967222222224
592,2009-03-02 12:18:20.257,1,"[{'lat': -56.347, 'long': -27.064, 'Time': Timestamp('2009-03-03 06:05:03'), 'mag': 5.3}, {'lat': -29.018, 'long': -13.686, 'Time': Timestamp('2009-03-04 05:23:15'), 'mag': 5.0}]",2,2009-03-03 06:05:03,RDM_df_train_30D-20SW_full-tw48_w15.csv,17.778539722222224
1263,2009-07-02 17:30:53.244,1,"[{'lat': 25.389, 'long': -109.687, 'Time': Timestamp('2009-07-03 09:57:01'), 'mag': 5.3}, {'lat': 3.737, 'long': -75.642, 'Time': Timestamp('2009-07-03 10:04:57'), 'mag': 5.2}, {'lat': 25.131, 'long': -109.754, 'Time': Timestamp('2009-07-03 11:00:14'), 'mag': 6.0}, {'lat': 25.226, 'long': -109.76, 'Time': Timestamp('2009-07-03 20:30:35'), 'mag': 5.2}, {'lat': 9.59, 'long': -78.966, 'Time': Timestamp('2009-07-04 06:49:35'), 'mag': 6.1}]",5,2009-07-03 09:57:01,RDM_df_train_30D-20SW_full-tw48_w15.csv,16.435487777777777
1721,2009-10-05 06:24:24.062,1,"[{'lat': -2.261, 'long': 68.787, 'Time': Timestamp('2009-10-06 11:04:57'), 'mag': 5.2}, {'lat': -2.264, 'long': 68.697, 'Time': Timestamp('2009-10-06 11:13:34'), 'mag': 5.3}]",2,2009-10-06 11:04:57,RDM_df_train_30D-20SW_full-tw48_w15.csv,28.67581611111111
1136,2009-06-04 07:27:23.054,1,"[{'lat': -45.833, 'long': 35.139, 'Time': Timestamp('2009-06-04 17:25:25'), 'mag': 6.0}]",1,2009-06-04 17:25:25,RDM_df_train_30D-20SW_full-tw48_w15.csv,9.967207222222223
885,2009-04-07 00:14:15.874,1,"[{'lat': 46.049, 'long': 151.548, 'Time': Timestamp('2009-04-07 04:23:33'), 'mag': 6.9}, {'lat': -7.043, 'long': 129.363, 'Time': Timestamp('2009-04-07 13:29:53'), 'mag': 5.1}, {'lat': 37.663, 'long': -17.387, 'Time': Timestamp('2009-04-07 15:18:41'), 'mag': 5.0}, {'lat': 42.275, 'long': 13.464, 'Time': Timestamp('2009-04-07 17:47:37'), 'mag': 5.5}, {'lat': 46.161, 'long': 151.569, 'Time': Timestamp('2009-04-08 00:59:15'), 'mag': 5.0}, {'lat': 45.983, 'long': 151.73, 'Time': Timestamp('2009-04-08 16:17:56'), 'mag': 5.0}]",6,2009-04-07 04:23:33,RDM_df_train_30D-20SW_full-tw48_w15.csv,4.154757222222222
1391,2009-08-09 19:13:24.038,1,"[{'lat': -26.637, 'long': -114.297, 'Time': Timestamp('2009-08-10 14:10:07'), 'mag': 5.4}]",1,2009-08-10 14:10:07,RDM_df_train_30D-20SW_full-tw48_w15.csv,18.94526722222222
