index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
1137,2008-12-09 22:44:23.259,1,"[{'lat': -19.111, 'long': -175.325, 'Time': Timestamp('2008-12-11 16:29:10'), 'mag': 5.3}, {'lat': -19.111, 'long': -175.325, 'Time': Timestamp('2008-12-11 16:29:10'), 'mag': 5.3}, {'lat': -19.111, 'long': -175.325, 'Time': Timestamp('2008-12-11 16:29:10'), 'mag': 5.3}, {'lat': -12.337, 'long': 166.572, 'Time': Timestamp('2008-12-10 13:15:34'), 'mag': 6.0}, {'lat': -12.337, 'long': 166.572, 'Time': Timestamp('2008-12-10 13:15:34'), 'mag': 6.0}]",5,2008-12-11 16:29:10,RDM_df_train_30D-20_22SW-tw48_w13.csv,41.746316944444445
568,2008-08-22 11:46:53.504,1,"[{'lat': -58.602, 'long': -25.046, 'Time': Timestamp('2008-08-22 17:38:59'), 'mag': 5.3}]",1,2008-08-22 17:38:59,RDM_df_train_30D-20_22SW-tw48_w13.csv,5.868193333333333
1327,2009-01-03 22:54:23.544,1,"[{'lat': -27.48, 'long': -176.706, 'Time': Timestamp('2009-01-05 22:27:13'), 'mag': 5.4}, {'lat': -27.48, 'long': -176.706, 'Time': Timestamp('2009-01-05 22:27:13'), 'mag': 5.4}, {'lat': -27.48, 'long': -176.706, 'Time': Timestamp('2009-01-05 22:27:13'), 'mag': 5.4}]",3,2009-01-05 22:27:13,RDM_df_train_30D-20_22SW-tw48_w13.csv,47.547071111111116
499,2008-07-24 12:18:53.513,1,"[{'lat': -59.68, 'long': -30.211, 'Time': Timestamp('2008-07-25 16:26:32'), 'mag': 5.1}]",1,2008-07-25 16:26:32,RDM_df_train_30D-20_22SW-tw48_w13.csv,28.1273575
231,2008-06-08 05:54:24.496,1,"[{'lat': 33.169, 'long': 92.116, 'Time': Timestamp('2008-06-08 17:56:19'), 'mag': 5.2}, {'lat': 33.169, 'long': 92.116, 'Time': Timestamp('2008-06-08 17:56:19'), 'mag': 5.2}, {'lat': 32.447, 'long': 85.243, 'Time': Timestamp('2008-06-08 18:24:43'), 'mag': 5.1}]",3,2008-06-08 17:56:19,RDM_df_train_30D-20_22SW-tw48_w13.csv,12.031806666666666
1396,2009-01-28 14:08:17.848,1,"[{'lat': -8.108, 'long': -71.402, 'Time': Timestamp('2009-01-29 22:28:05'), 'mag': 5.6}]",1,2009-01-29 22:28:05,RDM_df_train_30D-20_22SW-tw48_w13.csv,32.32976444444444
760,2008-09-02 23:52:23.808,1,"[{'lat': -12.143, 'long': 167.101, 'Time': Timestamp('2008-09-04 09:37:03'), 'mag': 5.7}, {'lat': -12.143, 'long': 167.101, 'Time': Timestamp('2008-09-04 09:37:03'), 'mag': 5.7}, {'lat': -10.359, 'long': 161.395, 'Time': Timestamp('2008-09-03 12:16:00'), 'mag': 5.3}, {'lat': -10.359, 'long': 161.395, 'Time': Timestamp('2008-09-03 12:16:00'), 'mag': 5.3}]",4,2008-09-04 09:37:03,RDM_df_train_30D-20_22SW-tw48_w13.csv,33.74422
1256,2009-01-09 19:41:54.043,1,"[{'lat': -56.219, 'long': -142.911, 'Time': Timestamp('2009-01-10 06:10:19'), 'mag': 5.1}, {'lat': -56.219, 'long': -142.911, 'Time': Timestamp('2009-01-10 06:10:19'), 'mag': 5.1}, {'lat': -56.219, 'long': -142.911, 'Time': Timestamp('2009-01-10 06:10:19'), 'mag': 5.1}]",3,2009-01-10 06:10:19,RDM_df_train_30D-20_22SW-tw48_w13.csv,10.473599166666668
1671,2009-03-10 13:32:53.936,1,"[{'lat': 15.585, 'long': -46.733, 'Time': Timestamp('2009-03-11 23:50:33'), 'mag': 5.0}, {'lat': 15.585, 'long': -46.733, 'Time': Timestamp('2009-03-11 23:50:33'), 'mag': 5.0}, {'lat': 15.585, 'long': -46.733, 'Time': Timestamp('2009-03-11 23:50:33'), 'mag': 5.0}]",3,2009-03-11 23:50:33,RDM_df_train_30D-20_22SW-tw48_w13.csv,34.29418444444445
1775,2009-04-16 00:07:53.942,1,"[{'lat': 55.036, 'long': 165.701, 'Time': Timestamp('2009-04-16 19:15:39'), 'mag': 5.0}, {'lat': 55.036, 'long': 165.701, 'Time': Timestamp('2009-04-16 19:15:39'), 'mag': 5.0}, {'lat': 55.036, 'long': 165.701, 'Time': Timestamp('2009-04-16 19:15:39'), 'mag': 5.0}, {'lat': 46.168, 'long': 151.704, 'Time': Timestamp('2009-04-17 14:51:58'), 'mag': 5.7}, {'lat': 46.168, 'long': 151.704, 'Time': Timestamp('2009-04-17 14:51:58'), 'mag': 5.7}, {'lat': 14.817, 'long': 144.533, 'Time': Timestamp('2009-04-17 07:04:20'), 'mag': 5.0}, {'lat': 14.817, 'long': 144.533, 'Time': Timestamp('2009-04-17 07:04:20'), 'mag': 5.0}, {'lat': 14.836, 'long': 144.474, 'Time': Timestamp('2009-04-17 11:19:29'), 'mag': 5.0}, {'lat': 14.817, 'long': 144.533, 'Time': Timestamp('2009-04-17 07:04:20'), 'mag': 5.0}, {'lat': 14.836, 'long': 144.474, 'Time': Timestamp('2009-04-17 11:19:29'), 'mag': 5.0}, {'lat': -6.484, 'long': 154.151, 'Time': Timestamp('2009-04-16 00:43:20'), 'mag': 5.8}, {'lat': -6.484, 'long': 154.151, 'Time': Timestamp('2009-04-16 00:43:20'), 'mag': 5.8}, {'lat': -9.23, 'long': 158.996, 'Time': Timestamp('2009-04-17 16:11:56'), 'mag': 5.4}, {'lat': -6.484, 'long': 154.151, 'Time': Timestamp('2009-04-16 00:43:20'), 'mag': 5.8}]",14,2009-04-16 19:15:39,RDM_df_train_30D-20_22SW-tw48_w13.csv,19.12918277777778
1406,2009-02-02 08:33:24.529,1,"[{'lat': 27.228, 'long': 66.322, 'Time': Timestamp('2009-02-02 08:36:51'), 'mag': 5.1}, {'lat': 27.228, 'long': 66.322, 'Time': Timestamp('2009-02-02 08:36:51'), 'mag': 5.1}, {'lat': -3.895, 'long': 34.853, 'Time': Timestamp('2009-02-03 15:48:53'), 'mag': 5.1}, {'lat': -3.895, 'long': 34.853, 'Time': Timestamp('2009-02-03 15:48:53'), 'mag': 5.1}]",4,2009-02-02 08:36:51,RDM_df_train_30D-20_22SW-tw48_w13.csv,0.05735305555555556
1786,2009-04-19 21:53:21.916,1,"[{'lat': 52.257, 'long': -173.436, 'Time': Timestamp('2009-04-21 08:37:28'), 'mag': 5.2}, {'lat': -15.165, 'long': -173.724, 'Time': Timestamp('2009-04-20 20:02:27'), 'mag': 5.6}, {'lat': -15.165, 'long': -173.724, 'Time': Timestamp('2009-04-20 20:02:27'), 'mag': 5.6}, {'lat': -19.772, 'long': 169.939, 'Time': Timestamp('2009-04-21 00:53:13'), 'mag': 5.8}]",4,2009-04-21 08:37:28,RDM_df_train_30D-20_22SW-tw48_w13.csv,34.73502333333333
424,2008-07-17 20:53:28.435,1,"[{'lat': 44.367, 'long': -129.356, 'Time': Timestamp('2008-07-17 22:36:18'), 'mag': 5.5}, {'lat': 43.937, 'long': -129.418, 'Time': Timestamp('2008-07-17 22:37:04'), 'mag': 5.1}, {'lat': 44.37, 'long': -129.752, 'Time': Timestamp('2008-07-17 22:42:59'), 'mag': 5.2}, {'lat': 44.371, 'long': -129.417, 'Time': Timestamp('2008-07-17 22:51:55'), 'mag': 5.7}, {'lat': 44.33, 'long': -129.304, 'Time': Timestamp('2008-07-19 01:00:22'), 'mag': 5.0}, {'lat': 44.367, 'long': -129.356, 'Time': Timestamp('2008-07-17 22:36:18'), 'mag': 5.5}, {'lat': 43.937, 'long': -129.418, 'Time': Timestamp('2008-07-17 22:37:04'), 'mag': 5.1}, {'lat': 44.37, 'long': -129.752, 'Time': Timestamp('2008-07-17 22:42:59'), 'mag': 5.2}, {'lat': 44.371, 'long': -129.417, 'Time': Timestamp('2008-07-17 22:51:55'), 'mag': 5.7}, {'lat': 44.33, 'long': -129.304, 'Time': Timestamp('2008-07-19 01:00:22'), 'mag': 5.0}]",10,2008-07-17 22:36:18,RDM_df_train_30D-20_22SW-tw48_w13.csv,1.7137680555555554
1807,2009-04-22 05:54:57.743,1,"[{'lat': 40.027, 'long': 77.233, 'Time': Timestamp('2009-04-22 09:26:03'), 'mag': 5.0}, {'lat': 40.027, 'long': 77.233, 'Time': Timestamp('2009-04-22 09:26:03'), 'mag': 5.0}]",2,2009-04-22 09:26:03,RDM_df_train_30D-20_22SW-tw48_w13.csv,3.5181269444444445
1484,2009-02-22 18:15:23.310,1,"[{'lat': 8.181, 'long': -103.778, 'Time': Timestamp('2009-02-24 07:05:36'), 'mag': 5.2}, {'lat': 8.181, 'long': -103.778, 'Time': Timestamp('2009-02-24 07:05:36'), 'mag': 5.2}]",2,2009-02-24 07:05:36,RDM_df_train_30D-20_22SW-tw48_w13.csv,36.83685833333333
1531,2009-03-05 06:22:24.805,1,"[{'lat': 15.577, 'long': 95.993, 'Time': Timestamp('2009-03-05 15:49:52'), 'mag': 5.1}]",1,2009-03-05 15:49:52,RDM_df_train_30D-20_22SW-tw48_w13.csv,9.457554166666666
1649,2009-03-26 14:49:21.031,1,"[{'lat': -5.72, 'long': -81.338, 'Time': Timestamp('2009-03-26 17:35:14'), 'mag': 5.8}, {'lat': -19.08, 'long': -69.213, 'Time': Timestamp('2009-03-27 17:26:42'), 'mag': 5.4}, {'lat': -19.08, 'long': -69.213, 'Time': Timestamp('2009-03-27 17:26:42'), 'mag': 5.4}]",3,2009-03-26 17:35:14,RDM_df_train_30D-20_22SW-tw48_w13.csv,2.764713611111111
1045,2008-11-04 00:01:23.262,1,"[{'lat': 52.035, 'long': -170.538, 'Time': Timestamp('2008-11-05 05:04:46'), 'mag': 5.3}, {'lat': 52.035, 'long': -170.538, 'Time': Timestamp('2008-11-05 05:04:46'), 'mag': 5.3}, {'lat': -17.135, 'long': 168.458, 'Time': Timestamp('2008-11-04 18:35:45'), 'mag': 6.3}, {'lat': -17.135, 'long': 168.458, 'Time': Timestamp('2008-11-04 18:35:45'), 'mag': 6.3}, {'lat': -17.135, 'long': 168.458, 'Time': Timestamp('2008-11-04 18:35:45'), 'mag': 6.3}, {'lat': -55.726, 'long': 147.054, 'Time': Timestamp('2008-11-05 08:53:38'), 'mag': 5.0}]",6,2008-11-05 05:04:46,RDM_df_train_30D-20_22SW-tw48_w13.csv,29.056316111111112
637,2008-09-04 17:49:22.002,1,"[{'lat': 13.69, 'long': -91.286, 'Time': Timestamp('2008-09-04 21:39:29'), 'mag': 5.2}, {'lat': 13.69, 'long': -91.286, 'Time': Timestamp('2008-09-04 21:39:29'), 'mag': 5.2}, {'lat': 13.69, 'long': -91.286, 'Time': Timestamp('2008-09-04 21:39:29'), 'mag': 5.2}, {'lat': -35.597, 'long': -103.963, 'Time': Timestamp('2008-09-06 17:37:41'), 'mag': 5.1}, {'lat': -35.597, 'long': -103.963, 'Time': Timestamp('2008-09-06 17:37:41'), 'mag': 5.1}, {'lat': -35.597, 'long': -103.963, 'Time': Timestamp('2008-09-06 17:37:41'), 'mag': 5.1}]",6,2008-09-04 21:39:29,RDM_df_train_30D-20_22SW-tw48_w13.csv,3.835277222222222
974,2008-11-03 05:50:54.614,1,"[{'lat': 1.145, 'long': 97.253, 'Time': Timestamp('2008-11-03 19:21:58'), 'mag': 5.7}, {'lat': 1.145, 'long': 97.253, 'Time': Timestamp('2008-11-03 19:21:58'), 'mag': 5.7}, {'lat': 1.145, 'long': 97.253, 'Time': Timestamp('2008-11-03 19:21:58'), 'mag': 5.7}]",3,2008-11-03 19:21:58,RDM_df_train_30D-20_22SW-tw48_w13.csv,13.517607222222221
1720,2009-03-17 06:33:53.380,1,"[{'lat': 25.911, 'long': 67.238, 'Time': Timestamp('2009-03-17 23:14:47'), 'mag': 5.0}, {'lat': 25.911, 'long': 67.238, 'Time': Timestamp('2009-03-17 23:14:47'), 'mag': 5.0}]",2,2009-03-17 23:14:47,RDM_df_train_30D-20_22SW-tw48_w13.csv,16.68156111111111
1050,2008-11-22 00:30:50.985,1,"[{'lat': -22.523, 'long': 171.199, 'Time': Timestamp('2008-11-22 16:01:39'), 'mag': 6.4}, {'lat': -22.39, 'long': 171.33, 'Time': Timestamp('2008-11-22 16:09:46'), 'mag': 5.3}, {'lat': -22.441, 'long': 171.238, 'Time': Timestamp('2008-11-22 17:22:36'), 'mag': 5.7}, {'lat': -22.434, 'long': 171.322, 'Time': Timestamp('2008-11-23 08:58:18'), 'mag': 5.6}, {'lat': -22.523, 'long': 171.199, 'Time': Timestamp('2008-11-22 16:01:39'), 'mag': 6.4}, {'lat': -22.39, 'long': 171.33, 'Time': Timestamp('2008-11-22 16:09:46'), 'mag': 5.3}, {'lat': -22.441, 'long': 171.238, 'Time': Timestamp('2008-11-22 17:22:36'), 'mag': 5.7}, {'lat': -22.434, 'long': 171.322, 'Time': Timestamp('2008-11-23 08:58:18'), 'mag': 5.6}, {'lat': -22.523, 'long': 171.199, 'Time': Timestamp('2008-11-22 16:01:39'), 'mag': 6.4}, {'lat': -22.39, 'long': 171.33, 'Time': Timestamp('2008-11-22 16:09:46'), 'mag': 5.3}, {'lat': -22.441, 'long': 171.238, 'Time': Timestamp('2008-11-22 17:22:36'), 'mag': 5.7}, {'lat': -22.434, 'long': 171.322, 'Time': Timestamp('2008-11-23 08:58:18'), 'mag': 5.6}, {'lat': -4.644, 'long': 153.049, 'Time': Timestamp('2008-11-23 11:57:48'), 'mag': 5.3}, {'lat': -4.644, 'long': 153.049, 'Time': Timestamp('2008-11-23 11:57:48'), 'mag': 5.3}, {'lat': -4.644, 'long': 153.049, 'Time': Timestamp('2008-11-23 11:57:48'), 'mag': 5.3}]",15,2008-11-22 16:01:39,RDM_df_train_30D-20_22SW-tw48_w13.csv,15.5133375
1078,2008-11-25 07:56:17.691,1,"[{'lat': -4.921, 'long': 68.547, 'Time': Timestamp('2008-11-26 04:47:01'), 'mag': 5.2}]",1,2008-11-26 04:47:01,RDM_df_train_30D-20_22SW-tw48_w13.csv,20.84536361111111
842,2008-09-24 18:52:47.920,1,"[{'lat': 17.751, 'long': -105.788, 'Time': Timestamp('2008-09-26 03:39:21'), 'mag': 5.1}, {'lat': 17.751, 'long': -105.788, 'Time': Timestamp('2008-09-26 03:39:21'), 'mag': 5.1}]",2,2008-09-26 03:39:21,RDM_df_train_30D-20_22SW-tw48_w13.csv,32.77585555555556
852,2008-09-19 08:24:20.185,1,"[{'lat': 38.313, 'long': 73.457, 'Time': Timestamp('2008-09-20 02:54:36'), 'mag': 5.3}]",1,2008-09-20 02:54:36,RDM_df_train_30D-20_22SW-tw48_w13.csv,18.504393055555557
76,2008-05-01 22:39:23.287,1,"[{'lat': -20.021, 'long': -175.933, 'Time': Timestamp('2008-05-03 00:52:21'), 'mag': 5.4}, {'lat': -20.021, 'long': -175.933, 'Time': Timestamp('2008-05-03 00:52:21'), 'mag': 5.4}, {'lat': 51.864, 'long': -177.528, 'Time': Timestamp('2008-05-02 01:33:37'), 'mag': 6.6}, {'lat': 51.864, 'long': -177.528, 'Time': Timestamp('2008-05-02 01:33:37'), 'mag': 6.6}, {'lat': 51.864, 'long': -177.528, 'Time': Timestamp('2008-05-02 01:33:37'), 'mag': 6.6}, {'lat': -16.645, 'long': 174.58, 'Time': Timestamp('2008-05-02 20:48:09'), 'mag': 5.3}, {'lat': -16.645, 'long': 174.58, 'Time': Timestamp('2008-05-02 20:48:09'), 'mag': 5.3}, {'lat': -16.645, 'long': 174.58, 'Time': Timestamp('2008-05-02 20:48:09'), 'mag': 5.3}]",8,2008-05-03 00:52:21,RDM_df_train_30D-20_22SW-tw48_w13.csv,26.21603138888889
589,2008-08-23 07:13:27.293,1,"[{'lat': 8.15, 'long': 59.039, 'Time': Timestamp('2008-08-24 07:35:10'), 'mag': 5.0}]",1,2008-08-24 07:35:10,RDM_df_train_30D-20_22SW-tw48_w13.csv,24.361863055555553
1432,2009-02-04 14:22:52.097,1,"[{'lat': -27.987, 'long': -71.104, 'Time': Timestamp('2009-02-06 02:58:35'), 'mag': 5.3}, {'lat': -27.987, 'long': -71.104, 'Time': Timestamp('2009-02-06 02:58:35'), 'mag': 5.3}, {'lat': -27.987, 'long': -71.104, 'Time': Timestamp('2009-02-06 02:58:35'), 'mag': 5.3}]",3,2009-02-06 02:58:35,RDM_df_train_30D-20_22SW-tw48_w13.csv,36.59525083333333
1562,2009-02-23 13:49:51.297,1,"[{'lat': -0.255, 'long': -18.315, 'Time': Timestamp('2009-02-24 00:46:40'), 'mag': 5.2}]",1,2009-02-24 00:46:40,RDM_df_train_30D-20_22SW-tw48_w13.csv,10.946861944444445
844,2008-10-13 01:20:49.130,1,"[{'lat': 5.5, 'long': 124.105, 'Time': Timestamp('2008-10-14 01:04:25'), 'mag': 5.3}]",1,2008-10-14 01:04:25,RDM_df_train_30D-20_22SW-tw48_w13.csv,23.726630555555555
1176,2008-12-22 01:11:48.196,1,"[{'lat': -6.366, 'long': 154.943, 'Time': Timestamp('2008-12-23 11:15:18'), 'mag': 5.9}, {'lat': -6.366, 'long': 154.943, 'Time': Timestamp('2008-12-23 11:15:18'), 'mag': 5.9}, {'lat': -6.366, 'long': 154.943, 'Time': Timestamp('2008-12-23 11:15:18'), 'mag': 5.9}, {'lat': 46.515, 'long': 152.635, 'Time': Timestamp('2008-12-22 13:25:41'), 'mag': 5.2}, {'lat': 46.515, 'long': 152.635, 'Time': Timestamp('2008-12-22 13:25:41'), 'mag': 5.2}, {'lat': 36.462, 'long': 142.399, 'Time': Timestamp('2008-12-23 20:57:20'), 'mag': 5.4}, {'lat': 46.515, 'long': 152.635, 'Time': Timestamp('2008-12-22 13:25:41'), 'mag': 5.2}, {'lat': 36.462, 'long': 142.399, 'Time': Timestamp('2008-12-23 20:57:20'), 'mag': 5.4}, {'lat': 36.462, 'long': 142.399, 'Time': Timestamp('2008-12-23 20:57:20'), 'mag': 5.4}, {'lat': 8.774, 'long': 126.73, 'Time': Timestamp('2008-12-23 13:11:56'), 'mag': 5.1}, {'lat': 2.409, 'long': 128.679, 'Time': Timestamp('2008-12-23 17:51:48'), 'mag': 5.2}, {'lat': -2.854, 'long': 139.26, 'Time': Timestamp('2008-12-22 02:22:59'), 'mag': 5.0}, {'lat': 8.774, 'long': 126.73, 'Time': Timestamp('2008-12-23 13:11:56'), 'mag': 5.1}, {'lat': 2.409, 'long': 128.679, 'Time': Timestamp('2008-12-23 17:51:48'), 'mag': 5.2}, {'lat': -2.854, 'long': 139.26, 'Time': Timestamp('2008-12-22 02:22:59'), 'mag': 5.0}, {'lat': 2.409, 'long': 128.679, 'Time': Timestamp('2008-12-23 17:51:48'), 'mag': 5.2}, {'lat': -2.854, 'long': 139.26, 'Time': Timestamp('2008-12-22 02:22:59'), 'mag': 5.0}]",17,2008-12-23 11:15:18,RDM_df_train_30D-20_22SW-tw48_w13.csv,34.05827888888889
