index,time_window,label,matched_eqs,total_eq,random_offset_days
0,2005-01-24 07:14:56.282,0,[],0,23
1,2005-01-11 15:33:51.988,1,"[{'lat': -23.889, 'long': -67.058, 'Time': Timestamp('2005-01-11 17:28:49'), 'mag': 5.0}, {'lat': -23.889, 'long': -67.058, 'Time': Timestamp('2005-01-11 17:28:49'), 'mag': 5.0}]",2,10
2,2005-01-11 18:51:22.823,1,"[{'lat': 11.519, 'long': -86.372, 'Time': Timestamp('2005-01-11 19:19:48'), 'mag': 5.1}]",1,10
3,2005-01-22 22:07:22.531,0,[],0,21
4,2005-01-30 01:23:19.939,0,[],0,28
5,2005-02-02 12:42:22.825,0,[],0,27
6,2005-02-04 16:02:09.788,0,[],0,29
7,2005-01-19 19:18:48.814,0,[],0,13
8,2005-01-13 22:34:49.739,0,[],0,7
9,2005-01-12 01:50:51.131,0,[],0,5
10,2005-01-27 06:48:54.197,1,"[{'lat': 7.83, 'long': 93.95, 'Time': Timestamp('2005-01-27 07:26:00'), 'mag': 5.3}, {'lat': 7.85, 'long': 93.977, 'Time': Timestamp('2005-01-27 07:28:31'), 'mag': 5.2}, {'lat': 7.91, 'long': 94.03, 'Time': Timestamp('2005-01-27 08:19:07'), 'mag': 5.5}, {'lat': 7.809, 'long': 94.02, 'Time': Timestamp('2005-01-27 09:11:29'), 'mag': 5.2}, {'lat': 7.846, 'long': 94.006, 'Time': Timestamp('2005-01-27 09:52:20'), 'mag': 5.4}, {'lat': 8.063, 'long': 93.822, 'Time': Timestamp('2005-01-27 09:59:31'), 'mag': 5.3}, {'lat': 7.53, 'long': 93.858, 'Time': Timestamp('2005-01-27 10:25:47'), 'mag': 5.1}, {'lat': 8.015, 'long': 94.002, 'Time': Timestamp('2005-01-27 11:47:38'), 'mag': 5.5}, {'lat': 7.733, 'long': 93.968, 'Time': Timestamp('2005-01-27 11:56:34'), 'mag': 5.1}]",9,20
11,2005-01-24 10:06:51.818,0,[],0,17
12,2005-01-22 13:28:22.230,0,[],0,15
13,2005-01-16 16:47:27.128,0,[],0,9
14,2005-01-13 00:57:16.971,0,[],0,5
15,2005-02-07 05:55:24.576,0,[],0,30
16,2005-01-23 09:12:17.977,0,[],0,15
17,2005-01-13 12:33:22.608,0,[],0,5
18,2005-02-01 15:53:19.091,0,[],0,24
19,2005-02-05 19:10:22.582,0,[],0,28
20,2005-02-02 22:26:19.523,0,[],0,25
21,2005-02-04 01:42:22.355,1,"[{'lat': -4.524, 'long': 144.354, 'Time': Timestamp('2005-02-04 06:13:08'), 'mag': 5.1}, {'lat': -4.524, 'long': 144.354, 'Time': Timestamp('2005-02-04 06:13:08'), 'mag': 5.1}]",2,26
22,2005-02-08 11:38:52.986,0,[],0,30
23,2005-02-01 14:59:21.902,0,[],0,23
24,2005-02-04 00:48:48.295,1,"[{'lat': -4.524, 'long': 144.354, 'Time': Timestamp('2005-02-04 06:13:08'), 'mag': 5.1}, {'lat': -4.524, 'long': 144.354, 'Time': Timestamp('2005-02-04 06:13:08'), 'mag': 5.1}, {'lat': -4.524, 'long': 144.354, 'Time': Timestamp('2005-02-04 06:13:08'), 'mag': 5.1}]",3,25
25,2005-01-15 05:46:24.359,1,"[{'lat': 14.57, 'long': 92.387, 'Time': Timestamp('2005-01-15 07:46:53'), 'mag': 5.5}, {'lat': 14.57, 'long': 92.387, 'Time': Timestamp('2005-01-15 07:46:53'), 'mag': 5.5}, {'lat': 14.57, 'long': 92.387, 'Time': Timestamp('2005-01-15 07:46:53'), 'mag': 5.5}]",3,5
26,2005-02-03 09:05:21.969,0,[],0,24
27,2005-01-18 12:24:52.391,0,[],0,8
28,2005-01-17 15:44:48.875,0,[],0,7
29,2005-01-17 19:01:52.366,0,[],0,7
30,2005-02-03 22:17:53.401,0,[],0,24
31,2005-01-25 01:33:48.042,0,[],0,14
32,2005-01-27 06:31:52.766,1,"[{'lat': 7.944, 'long': 94.059, 'Time': Timestamp('2005-01-27 06:56:59'), 'mag': 5.7}, {'lat': 7.933, 'long': 94.052, 'Time': Timestamp('2005-01-27 07:20:24'), 'mag': 5.2}, {'lat': 7.83, 'long': 93.95, 'Time': Timestamp('2005-01-27 07:26:00'), 'mag': 5.3}, {'lat': 7.85, 'long': 93.977, 'Time': Timestamp('2005-01-27 07:28:31'), 'mag': 5.2}, {'lat': 7.896, 'long': 94.135, 'Time': Timestamp('2005-01-27 07:35:45'), 'mag': 5.2}, {'lat': 7.969, 'long': 94.14, 'Time': Timestamp('2005-01-27 08:07:24'), 'mag': 5.2}, {'lat': 7.91, 'long': 94.03, 'Time': Timestamp('2005-01-27 08:19:07'), 'mag': 5.5}, {'lat': 7.954, 'long': 94.109, 'Time': Timestamp('2005-01-27 08:31:12'), 'mag': 5.3}, {'lat': 7.777, 'long': 94.054, 'Time': Timestamp('2005-01-27 08:36:52'), 'mag': 5.2}, {'lat': 7.951, 'long': 94.268, 'Time': Timestamp('2005-01-27 08:42:16'), 'mag': 5.5}, {'lat': 7.687, 'long': 94.065, 'Time': Timestamp('2005-01-27 08:42:58'), 'mag': 5.2}, {'lat': 7.809, 'long': 94.02, 'Time': Timestamp('2005-01-27 09:11:29'), 'mag': 5.2}, {'lat': 7.934, 'long': 94.086, 'Time': Timestamp('2005-01-27 09:25:27'), 'mag': 5.2}, {'lat': 7.846, 'long': 94.006, 'Time': Timestamp('2005-01-27 09:52:20'), 'mag': 5.4}, {'lat': 8.063, 'long': 93.822, 'Time': Timestamp('2005-01-27 09:59:31'), 'mag': 5.3}, {'lat': 7.96, 'long': 94.13, 'Time': Timestamp('2005-01-27 10:08:12'), 'mag': 5.3}, {'lat': 7.53, 'long': 93.858, 'Time': Timestamp('2005-01-27 10:25:47'), 'mag': 5.1}, {'lat': 7.937, 'long': 94.173, 'Time': Timestamp('2005-01-27 10:58:07'), 'mag': 5.3}, {'lat': 7.977, 'long': 94.179, 'Time': Timestamp('2005-01-27 11:44:05'), 'mag': 5.3}, {'lat': 8.015, 'long': 94.002, 'Time': Timestamp('2005-01-27 11:47:38'), 'mag': 5.5}, {'lat': 7.733, 'long': 93.968, 'Time': Timestamp('2005-01-27 11:56:34'), 'mag': 5.1}, {'lat': 7.907, 'long': 94.345, 'Time': Timestamp('2005-01-27 12:11:55'), 'mag': 5.4}, {'lat': 7.944, 'long': 94.059, 'Time': Timestamp('2005-01-27 06:56:59'), 'mag': 5.7}, {'lat': 7.933, 'long': 94.052, 'Time': Timestamp('2005-01-27 07:20:24'), 'mag': 5.2}, {'lat': 7.83, 'long': 93.95, 'Time': Timestamp('2005-01-27 07:26:00'), 'mag': 5.3}, {'lat': 7.85, 'long': 93.977, 'Time': Timestamp('2005-01-27 07:28:31'), 'mag': 5.2}, {'lat': 7.896, 'long': 94.135, 'Time': Timestamp('2005-01-27 07:35:45'), 'mag': 5.2}, {'lat': 7.969, 'long': 94.14, 'Time': Timestamp('2005-01-27 08:07:24'), 'mag': 5.2}, {'lat': 7.91, 'long': 94.03, 'Time': Timestamp('2005-01-27 08:19:07'), 'mag': 5.5}, {'lat': 7.954, 'long': 94.109, 'Time': Timestamp('2005-01-27 08:31:12'), 'mag': 5.3}, {'lat': 7.777, 'long': 94.054, 'Time': Timestamp('2005-01-27 08:36:52'), 'mag': 5.2}, {'lat': 7.951, 'long': 94.268, 'Time': Timestamp('2005-01-27 08:42:16'), 'mag': 5.5}, {'lat': 7.687, 'long': 94.065, 'Time': Timestamp('2005-01-27 08:42:58'), 'mag': 5.2}, {'lat': 7.809, 'long': 94.02, 'Time': Timestamp('2005-01-27 09:11:29'), 'mag': 5.2}, {'lat': 7.934, 'long': 94.086, 'Time': Timestamp('2005-01-27 09:25:27'), 'mag': 5.2}, {'lat': 7.846, 'long': 94.006, 'Time': Timestamp('2005-01-27 09:52:20'), 'mag': 5.4}, {'lat': 8.063, 'long': 93.822, 'Time': Timestamp('2005-01-27 09:59:31'), 'mag': 5.3}, {'lat': 7.96, 'long': 94.13, 'Time': Timestamp('2005-01-27 10:08:12'), 'mag': 5.3}, {'lat': 7.53, 'long': 93.858, 'Time': Timestamp('2005-01-27 10:25:47'), 'mag': 5.1}, {'lat': 7.937, 'long': 94.173, 'Time': Timestamp('2005-01-27 10:58:07'), 'mag': 5.3}, {'lat': 7.977, 'long': 94.179, 'Time': Timestamp('2005-01-27 11:44:05'), 'mag': 5.3}, {'lat': 8.015, 'long': 94.002, 'Time': Timestamp('2005-01-27 11:47:38'), 'mag': 5.5}, {'lat': 7.733, 'long': 93.968, 'Time': Timestamp('2005-01-27 11:56:34'), 'mag': 5.1}, {'lat': 7.907, 'long': 94.345, 'Time': Timestamp('2005-01-27 12:11:55'), 'mag': 5.4}, {'lat': 7.944, 'long': 94.059, 'Time': Timestamp('2005-01-27 06:56:59'), 'mag': 5.7}, {'lat': 7.933, 'long': 94.052, 'Time': Timestamp('2005-01-27 07:20:24'), 'mag': 5.2}, {'lat': 7.83, 'long': 93.95, 'Time': Timestamp('2005-01-27 07:26:00'), 'mag': 5.3}, {'lat': 7.85, 'long': 93.977, 'Time': Timestamp('2005-01-27 07:28:31'), 'mag': 5.2}, {'lat': 7.896, 'long': 94.135, 'Time': Timestamp('2005-01-27 07:35:45'), 'mag': 5.2}, {'lat': 7.969, 'long': 94.14, 'Time': Timestamp('2005-01-27 08:07:24'), 'mag': 5.2}, {'lat': 7.91, 'long': 94.03, 'Time': Timestamp('2005-01-27 08:19:07'), 'mag': 5.5}, {'lat': 7.954, 'long': 94.109, 'Time': Timestamp('2005-01-27 08:31:12'), 'mag': 5.3}, {'lat': 7.777, 'long': 94.054, 'Time': Timestamp('2005-01-27 08:36:52'), 'mag': 5.2}, {'lat': 7.951, 'long': 94.268, 'Time': Timestamp('2005-01-27 08:42:16'), 'mag': 5.5}, {'lat': 7.687, 'long': 94.065, 'Time': Timestamp('2005-01-27 08:42:58'), 'mag': 5.2}, {'lat': 7.809, 'long': 94.02, 'Time': Timestamp('2005-01-27 09:11:29'), 'mag': 5.2}, {'lat': 7.934, 'long': 94.086, 'Time': Timestamp('2005-01-27 09:25:27'), 'mag': 5.2}, {'lat': 7.846, 'long': 94.006, 'Time': Timestamp('2005-01-27 09:52:20'), 'mag': 5.4}, {'lat': 8.063, 'long': 93.822, 'Time': Timestamp('2005-01-27 09:59:31'), 'mag': 5.3}, {'lat': 7.96, 'long': 94.13, 'Time': Timestamp('2005-01-27 10:08:12'), 'mag': 5.3}, {'lat': 7.53, 'long': 93.858, 'Time': Timestamp('2005-01-27 10:25:47'), 'mag': 5.1}, {'lat': 7.937, 'long': 94.173, 'Time': Timestamp('2005-01-27 10:58:07'), 'mag': 5.3}, {'lat': 7.977, 'long': 94.179, 'Time': Timestamp('2005-01-27 11:44:05'), 'mag': 5.3}, {'lat': 8.015, 'long': 94.002, 'Time': Timestamp('2005-01-27 11:47:38'), 'mag': 5.5}, {'lat': 7.733, 'long': 93.968, 'Time': Timestamp('2005-01-27 11:56:34'), 'mag': 5.1}, {'lat': 7.907, 'long': 94.345, 'Time': Timestamp('2005-01-27 12:11:55'), 'mag': 5.4}]",66,16
33,2005-02-03 09:49:22.384,0,[],0,23
34,2005-01-21 13:10:52.797,0,[],0,10
35,2005-02-01 16:29:49.503,0,[],0,21
36,2005-02-09 19:46:49.009,0,[],0,29
37,2005-01-16 23:02:22.958,1,"[{'lat': -15.504, 'long': -173.177, 'Time': Timestamp('2005-01-17 00:50:04'), 'mag': 5.2}, {'lat': -15.504, 'long': -173.177, 'Time': Timestamp('2005-01-17 00:50:04'), 'mag': 5.2}, {'lat': -15.504, 'long': -173.177, 'Time': Timestamp('2005-01-17 00:50:04'), 'mag': 5.2}]",3,5
38,2005-01-25 02:18:55.970,0,[],0,13
39,2005-01-26 05:37:53.925,0,[],0,14
40,2005-01-18 08:54:52.969,0,[],0,6
41,2005-01-22 12:15:52.181,0,[],0,10
42,2005-02-06 15:36:24.088,0,[],0,25
43,2005-01-25 01:25:19.271,0,[],0,12
44,2005-02-09 06:23:22.444,0,[],0,27
45,2005-02-01 09:40:50.724,0,[],0,19
46,2005-02-07 13:01:52.587,1,"[{'lat': -59.888, 'long': -27.08, 'Time': Timestamp('2005-02-07 14:23:51'), 'mag': 5.1}]",1,25
47,2005-02-07 16:21:19.292,0,[],0,25
48,2005-01-28 19:38:20.127,0,[],0,15
49,2005-02-01 22:53:52.748,0,[],0,19
50,2005-02-13 07:08:24.959,0,[],0,30
51,2005-02-06 10:26:22.580,0,[],0,23
52,2005-01-29 13:47:52.991,0,[],0,15
53,2005-02-10 17:06:22.465,0,[],0,27
54,2005-01-29 01:16:46.945,0,[],0,14
55,2005-01-22 06:14:27.105,1,"[{'lat': 3.633, 'long': 94.136, 'Time': Timestamp('2005-01-22 09:18:05'), 'mag': 5.0}, {'lat': 3.633, 'long': 94.136, 'Time': Timestamp('2005-01-22 09:18:05'), 'mag': 5.0}, {'lat': 3.633, 'long': 94.136, 'Time': Timestamp('2005-01-22 09:18:05'), 'mag': 5.0}]",3,7
56,2005-01-26 09:31:51.835,0,[],0,11
57,2005-01-25 12:53:22.369,0,[],0,10
58,2005-01-27 16:12:48.964,0,[],0,12
59,2005-01-23 19:29:49.800,0,[],0,8
60,2005-02-07 22:45:22.531,0,[],0,23
61,2005-01-29 06:59:54.742,0,[],0,13
62,2005-02-12 10:17:51.035,0,[],0,27
63,2005-02-08 13:38:52.775,0,[],0,23
64,2005-01-25 16:57:55.017,0,[],0,9
65,2005-01-23 23:29:52.936,0,[],0,7
66,2005-01-29 07:45:22.714,0,[],0,12
67,2005-02-14 11:03:50.441,1,"[{'lat': -56.279, 'long': -25.524, 'Time': Timestamp('2005-02-14 16:21:53'), 'mag': 5.1}, {'lat': -56.279, 'long': -25.524, 'Time': Timestamp('2005-02-14 16:21:53'), 'mag': 5.1}]",2,28
68,2005-01-30 14:24:46.276,0,[],0,13
69,2005-02-11 17:42:51.766,0,[],0,25
70,2005-02-01 20:58:51.373,0,[],0,15
71,2005-02-15 00:14:52.342,0,[],0,28
72,2005-01-24 05:11:55.938,0,[],0,6
73,2005-02-09 08:30:52.779,0,[],0,22
