index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
1303,2009-04-01 00:23:15.206,1,"[{'lat': 33.659, 'long': 82.437, 'Time': Timestamp('2009-04-01 02:34:36'), 'mag': 5.0}, {'lat': -3.522, 'long': 144.102, 'Time': Timestamp('2009-04-01 03:54:58'), 'mag': 6.4}, {'lat': -5.963, 'long': 101.907, 'Time': Timestamp('2009-04-01 06:29:40'), 'mag': 5.6}, {'lat': -3.513, 'long': 100.628, 'Time': Timestamp('2009-04-01 14:27:46'), 'mag': 5.3}, {'lat': -3.551, 'long': 144.22, 'Time': Timestamp('2009-04-02 03:29:32'), 'mag': 5.2}, {'lat': -61.83, 'long': 160.151, 'Time': Timestamp('2009-04-02 21:09:08'), 'mag': 5.0}]",6,2009-04-01 02:34:36,RDM_df_train_30D-20SW_full-tw48_w14.csv,2.1891094444444446
782,2009-01-02 18:20:19.373,1,"[{'lat': -58.331, 'long': -139.855, 'Time': Timestamp('2009-01-04 17:46:34'), 'mag': 5.2}]",1,2009-01-04 17:46:34,RDM_df_train_30D-20SW_full-tw48_w14.csv,47.43739638888889
351,2008-09-22 23:36:53.160,1,"[{'lat': -14.498, 'long': 167.738, 'Time': Timestamp('2008-09-24 01:36:59'), 'mag': 5.0}, {'lat': -10.242, 'long': 161.369, 'Time': Timestamp('2008-09-24 06:00:51'), 'mag': 5.2}, {'lat': -42.198, 'long': 173.984, 'Time': Timestamp('2008-09-24 22:40:41'), 'mag': 5.0}]",3,2008-09-24 01:36:59,RDM_df_train_30D-20SW_full-tw48_w14.csv,26.00162222222222
793,2008-12-19 22:33:23.519,1,"[{'lat': -31.054, 'long': -177.791, 'Time': Timestamp('2008-12-20 06:10:33'), 'mag': 5.0}, {'lat': -32.501, 'long': -71.917, 'Time': Timestamp('2008-12-20 11:29:37'), 'mag': 5.0}, {'lat': -31.577, 'long': -68.106, 'Time': Timestamp('2008-12-20 17:07:00'), 'mag': 5.2}, {'lat': -31.193, 'long': -13.338, 'Time': Timestamp('2008-12-20 21:05:16'), 'mag': 5.8}, {'lat': -31.12, 'long': -13.419, 'Time': Timestamp('2008-12-20 22:13:48'), 'mag': 5.4}, {'lat': -31.247, 'long': -177.179, 'Time': Timestamp('2008-12-20 22:40:02'), 'mag': 5.0}, {'lat': -22.875, 'long': -67.967, 'Time': Timestamp('2008-12-21 06:48:14'), 'mag': 5.2}, {'lat': -16.264, 'long': 178.181, 'Time': Timestamp('2008-12-21 13:21:46'), 'mag': 5.1}, {'lat': -11.211, 'long': 162.332, 'Time': Timestamp('2008-12-21 14:26:51'), 'mag': 5.2}]",9,2008-12-20 06:10:33,RDM_df_train_30D-20SW_full-tw48_w14.csv,7.619300277777778
1072,2009-02-23 23:57:23.368,1,"[{'lat': -27.046, 'long': 75.142, 'Time': Timestamp('2009-02-24 01:26:16'), 'mag': 5.1}, {'lat': 13.787, 'long': 146.303, 'Time': Timestamp('2009-02-24 05:58:00'), 'mag': 5.9}, {'lat': -1.744, 'long': 120.538, 'Time': Timestamp('2009-02-24 10:35:39'), 'mag': 5.1}, {'lat': 1.425, 'long': 97.165, 'Time': Timestamp('2009-02-24 12:13:13'), 'mag': 5.6}, {'lat': -23.18, 'long': 170.557, 'Time': Timestamp('2009-02-24 12:39:41'), 'mag': 5.7}, {'lat': -13.175, 'long': 167.244, 'Time': Timestamp('2009-02-24 18:30:15'), 'mag': 5.2}, {'lat': 9.1, 'long': 126.278, 'Time': Timestamp('2009-02-25 07:51:45'), 'mag': 5.0}, {'lat': -23.146, 'long': 170.559, 'Time': Timestamp('2009-02-25 09:19:48'), 'mag': 5.3}]",8,2009-02-24 01:26:16,RDM_df_train_30D-20SW_full-tw48_w14.csv,1.4812866666666666
542,2008-10-20 12:55:53.151,1,"[{'lat': 0.071, 'long': -17.574, 'Time': Timestamp('2008-10-21 23:04:36'), 'mag': 5.1}]",1,2008-10-21 23:04:36,RDM_df_train_30D-20SW_full-tw48_w14.csv,34.14523583333333
144,2008-08-04 08:21:49.832,1,"[{'lat': 34.098, 'long': 26.576, 'Time': Timestamp('2008-08-04 19:38:25'), 'mag': 5.3}]",1,2008-08-04 19:38:25,RDM_df_train_30D-20SW_full-tw48_w14.csv,11.276435555555555
1314,2009-04-01 18:55:23.904,1,"[{'lat': 1.919, 'long': -97.95, 'Time': Timestamp('2009-04-02 19:11:57'), 'mag': 5.1}]",1,2009-04-02 19:11:57,RDM_df_train_30D-20SW_full-tw48_w14.csv,24.27586
580,2008-10-25 10:51:51.056,1,"[{'lat': -16.732, 'long': -23.383, 'Time': Timestamp('2008-10-25 20:12:45'), 'mag': 5.0}]",1,2008-10-25 20:12:45,RDM_df_train_30D-20SW_full-tw48_w14.csv,9.348317777777778
31,2008-07-29 22:20:53.177,1,"[{'lat': 15.979, 'long': -96.095, 'Time': Timestamp('2008-07-30 10:23:33'), 'mag': 5.3}, {'lat': -59.644, 'long': -27.806, 'Time': Timestamp('2008-07-30 20:15:11'), 'mag': 5.6}]",2,2008-07-30 10:23:33,RDM_df_train_30D-20SW_full-tw48_w14.csv,12.044395277777777
