index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
8,2005-01-11 22:34:49.739,1,"[{'lat': -0.878, 'long': -21.194, 'Time': Timestamp('2005-01-12 08:40:03'), 'mag': 6.8}, {'lat': -60.384, 'long': -27.682, 'Time': Timestamp('2005-01-12 14:46:41'), 'mag': 5.2}, {'lat': -35.397, 'long': 179.98, 'Time': Timestamp('2005-01-13 04:50:35'), 'mag': 5.0}, {'lat': 12.688, 'long': -88.221, 'Time': Timestamp('2005-01-13 09:56:20'), 'mag': 5.3}]",4,2005-01-12 08:40:03,RDM_df_train_30D-20SW_full-tw48_w0.csv,10.087016944444445
1355,2005-11-18 22:08:22.454,1,"[{'lat': 48.792, 'long': -128.598, 'Time': Timestamp('2005-11-19 12:40:04'), 'mag': 5.3}, {'lat': -24.639, 'long': 179.575, 'Time': Timestamp('2005-11-20 04:57:43'), 'mag': 5.3}, {'lat': 53.843, 'long': -164.093, 'Time': Timestamp('2005-11-20 12:53:02'), 'mag': 6.2}]",3,2005-11-19 12:40:04,RDM_df_train_30D-20SW_full-tw48_w0.csv,14.528207222222223
917,2005-08-22 12:47:52.189,1,"[{'lat': -59.374, 'long': -27.027, 'Time': Timestamp('2005-08-23 01:38:17'), 'mag': 5.1}]",1,2005-08-23 01:38:17,RDM_df_train_30D-20SW_full-tw48_w0.csv,12.840225277777778
691,2005-06-09 02:01:21.614,1,"[{'lat': 5.178, 'long': 126.899, 'Time': Timestamp('2005-06-09 03:45:16'), 'mag': 5.2}, {'lat': 1.143, 'long': 128.754, 'Time': Timestamp('2005-06-09 19:01:34'), 'mag': 5.0}, {'lat': 51.185, 'long': 179.548, 'Time': Timestamp('2005-06-10 03:50:07'), 'mag': 5.6}, {'lat': -1.457, 'long': 134.195, 'Time': Timestamp('2005-06-10 08:27:08'), 'mag': 5.3}]",4,2005-06-09 03:45:16,RDM_df_train_30D-20SW_full-tw48_w0.csv,1.731773888888889
626,2005-06-02 15:48:22.163,1,"[{'lat': -16.481, 'long': -70.725, 'Time': Timestamp('2005-06-03 19:24:49'), 'mag': 5.0}]",1,2005-06-03 19:24:49,RDM_df_train_30D-20SW_full-tw48_w0.csv,27.607454722222222
1016,2005-09-03 04:06:25.158,1,"[{'lat': 4.746, 'long': 95.144, 'Time': Timestamp('2005-09-03 21:00:04'), 'mag': 5.0}, {'lat': 3.004, 'long': 123.073, 'Time': Timestamp('2005-09-04 23:58:34'), 'mag': 6.0}, {'lat': -9.3, 'long': 119.103, 'Time': Timestamp('2005-09-05 02:00:24'), 'mag': 5.0}]",3,2005-09-03 21:00:04,RDM_df_train_30D-20SW_full-tw48_w0.csv,16.894122777777778
1470,2006-01-09 19:36:21.235,1,"[{'lat': 43.507, 'long': -127.266, 'Time': Timestamp('2006-01-11 10:02:32'), 'mag': 5.6}]",1,2006-01-11 10:02:32,RDM_df_train_30D-20SW_full-tw48_w0.csv,38.43632361111111
1523,2006-01-12 05:27:51.849,1,"[{'lat': 0.982, 'long': 97.532, 'Time': Timestamp('2006-01-13 10:49:54'), 'mag': 5.1}]",1,2006-01-13 10:49:54,RDM_df_train_30D-20SW_full-tw48_w0.csv,29.367264166666665
917,2005-08-22 12:47:52.189,1,"[{'lat': -59.374, 'long': -27.027, 'Time': Timestamp('2005-08-23 01:38:17'), 'mag': 5.1}]",1,2005-08-23 01:38:17,RDM_df_train_30D-20SW_full-tw48_w0.csv,12.840225277777778
323,2005-03-20 18:18:22.555,1,"[{'lat': 15.209, 'long': -95.841, 'Time': Timestamp('2005-03-20 19:12:33'), 'mag': 5.1}, {'lat': -55.425, 'long': -128.416, 'Time': Timestamp('2005-03-21 07:38:48'), 'mag': 5.1}, {'lat': 12.722, 'long': -90.298, 'Time': Timestamp('2005-03-21 19:07:39'), 'mag': 5.1}]",3,2005-03-20 19:12:33,RDM_df_train_30D-20SW_full-tw48_w0.csv,0.9029013888888889
