index,time_window,label,matched_eqs,total_eq,random_offset_days
0,2007-07-18 08:03:50.268,1,"[{'lat': -2.774, 'long': 36.094, 'Time': Timestamp('2007-07-18 17:25:52'), 'mag': 5.2}]",1,17
1,2007-07-22 11:20:53.324,0,[],0,21
2,2007-07-15 14:39:24.695,0,[],0,14
3,2007-07-11 21:09:49.154,0,[],0,10
4,2007-07-27 00:23:23.671,1,"[{'lat': -21.459, 'long': 170.939, 'Time': Timestamp('2007-07-27 14:46:26'), 'mag': 6.1}, {'lat': 33.957, 'long': 137.387, 'Time': Timestamp('2007-07-28 08:55:49'), 'mag': 5.1}, {'lat': 2.966, 'long': 127.237, 'Time': Timestamp('2007-07-28 09:01:34'), 'mag': 5.1}]",3,25
5,2007-07-27 03:40:25.466,1,"[{'lat': 33.957, 'long': 137.387, 'Time': Timestamp('2007-07-28 08:55:49'), 'mag': 5.1}, {'lat': 2.966, 'long': 127.237, 'Time': Timestamp('2007-07-28 09:01:34'), 'mag': 5.1}]",2,25
6,2007-07-17 06:56:26.066,1,"[{'lat': 6.465, 'long': 84.395, 'Time': Timestamp('2007-07-18 04:27:24'), 'mag': 5.2}]",1,15
7,2007-07-18 10:12:25.026,1,"[{'lat': -2.774, 'long': 36.094, 'Time': Timestamp('2007-07-18 17:25:52'), 'mag': 5.2}]",1,16
8,2007-07-16 13:31:23.886,0,[],0,14
9,2007-07-29 16:48:23.940,1,"[{'lat': -35.519, 'long': -103.846, 'Time': Timestamp('2007-07-30 06:06:50'), 'mag': 5.5}]",1,27
10,2007-07-07 20:03:23.993,0,[],0,5
11,2007-07-12 23:16:51.133,1,"[{'lat': -39.71, 'long': 173.98, 'Time': Timestamp('2007-07-13 12:47:03'), 'mag': 5.1}, {'lat': 51.838, 'long': -176.28, 'Time': Timestamp('2007-07-13 21:54:43'), 'mag': 6.0}]",2,10
12,2007-07-20 09:03:49.959,1,"[{'lat': -52.563, 'long': 25.986, 'Time': Timestamp('2007-07-20 20:00:07'), 'mag': 5.4}]",1,17
13,2007-07-27 12:22:53.260,0,[],0,24
14,2007-07-14 15:41:25.603,0,[],0,11
15,2007-07-10 18:56:19.250,0,[],0,7
16,2007-07-23 22:10:20.284,1,"[{'lat': 14.381, 'long': -90.954, 'Time': Timestamp('2007-07-23 22:30:08'), 'mag': 5.5}, {'lat': -56.351, 'long': -142.499, 'Time': Timestamp('2007-07-24 18:33:00'), 'mag': 5.8}, {'lat': -25.77, 'long': 179.938, 'Time': Timestamp('2007-07-25 01:03:45'), 'mag': 5.4}, {'lat': -21.66, 'long': -178.529, 'Time': Timestamp('2007-07-25 20:43:03'), 'mag': 5.3}]",4,20
17,2007-07-17 01:24:17.804,1,"[{'lat': -7.346, 'long': 103.222, 'Time': Timestamp('2007-07-17 13:15:00'), 'mag': 5.0}, {'lat': -2.734, 'long': 36.362, 'Time': Timestamp('2007-07-17 14:10:42'), 'mag': 5.9}, {'lat': -2.782, 'long': 36.19, 'Time': Timestamp('2007-07-17 18:27:51'), 'mag': 5.3}, {'lat': 45.264, 'long': 153.183, 'Time': Timestamp('2007-07-18 01:21:58'), 'mag': 5.1}, {'lat': 6.465, 'long': 84.395, 'Time': Timestamp('2007-07-18 04:27:24'), 'mag': 5.2}, {'lat': -7.07, 'long': 155.971, 'Time': Timestamp('2007-07-18 12:11:27'), 'mag': 5.0}, {'lat': -2.774, 'long': 36.094, 'Time': Timestamp('2007-07-18 17:25:52'), 'mag': 5.2}, {'lat': 30.737, 'long': 138.288, 'Time': Timestamp('2007-07-18 18:01:23'), 'mag': 5.3}, {'lat': -5.954, 'long': 104.537, 'Time': Timestamp('2007-07-18 19:37:31'), 'mag': 5.1}]",9,13
18,2007-07-22 06:19:25.853,1,"[{'lat': 38.426, 'long': 101.259, 'Time': Timestamp('2007-07-22 09:34:32'), 'mag': 5.0}, {'lat': 30.881, 'long': 78.239, 'Time': Timestamp('2007-07-22 23:02:14'), 'mag': 5.1}]",2,18
19,2007-07-28 09:34:53.438,1,"[{'lat': -54.13, 'long': 7.881, 'Time': Timestamp('2007-07-28 16:13:43'), 'mag': 5.5}, {'lat': -54.157, 'long': 7.908, 'Time': Timestamp('2007-07-28 17:46:28'), 'mag': 5.1}]",2,24
20,2007-07-18 00:17:23.925,1,"[{'lat': 45.264, 'long': 153.183, 'Time': Timestamp('2007-07-18 01:21:58'), 'mag': 5.1}, {'lat': 6.465, 'long': 84.395, 'Time': Timestamp('2007-07-18 04:27:24'), 'mag': 5.2}, {'lat': -7.07, 'long': 155.971, 'Time': Timestamp('2007-07-18 12:11:27'), 'mag': 5.0}, {'lat': -2.774, 'long': 36.094, 'Time': Timestamp('2007-07-18 17:25:52'), 'mag': 5.2}, {'lat': 30.737, 'long': 138.288, 'Time': Timestamp('2007-07-18 18:01:23'), 'mag': 5.3}, {'lat': -5.954, 'long': 104.537, 'Time': Timestamp('2007-07-18 19:37:31'), 'mag': 5.1}, {'lat': 10.291, 'long': 125.149, 'Time': Timestamp('2007-07-19 15:10:24'), 'mag': 5.3}]",7,13
21,2007-07-22 08:28:48.155,0,[],0,17
22,2007-08-02 18:19:53.221,1,"[{'lat': -4.797, 'long': -105.406, 'Time': Timestamp('2007-08-04 14:24:51'), 'mag': 6.1}]",1,28
23,2007-07-15 21:33:52.794,1,"[{'lat': 1.202, 'long': -90.763, 'Time': Timestamp('2007-07-16 04:53:28'), 'mag': 5.2}, {'lat': 1.238, 'long': -90.695, 'Time': Timestamp('2007-07-16 05:08:22'), 'mag': 5.3}, {'lat': 7.182, 'long': -72.126, 'Time': Timestamp('2007-07-16 22:58:23'), 'mag': 5.2}, {'lat': -49.829, 'long': 117.802, 'Time': Timestamp('2007-07-17 00:06:00'), 'mag': 5.2}, {'lat': 24.55, 'long': -109.089, 'Time': Timestamp('2007-07-17 04:13:48'), 'mag': 5.3}, {'lat': -26.206, 'long': -177.744, 'Time': Timestamp('2007-07-17 09:39:27'), 'mag': 6.1}, {'lat': -2.782, 'long': 36.19, 'Time': Timestamp('2007-07-17 18:27:51'), 'mag': 5.3}]",7,10
24,2007-07-29 00:47:45.324,1,"[{'lat': 20.036, 'long': 146.145, 'Time': Timestamp('2007-07-29 02:43:38'), 'mag': 5.0}, {'lat': 53.641, 'long': 169.702, 'Time': Timestamp('2007-07-29 04:54:36'), 'mag': 5.9}, {'lat': -17.15, 'long': 167.149, 'Time': Timestamp('2007-07-29 17:24:47'), 'mag': 5.0}, {'lat': -62.354, 'long': 158.731, 'Time': Timestamp('2007-07-29 22:42:08'), 'mag': 5.2}, {'lat': 19.311, 'long': 95.611, 'Time': Timestamp('2007-07-30 22:42:05'), 'mag': 5.6}]",5,23
25,2007-07-16 07:20:57.172,1,"[{'lat': -2.734, 'long': 36.362, 'Time': Timestamp('2007-07-17 14:10:42'), 'mag': 5.9}, {'lat': -2.782, 'long': 36.19, 'Time': Timestamp('2007-07-17 18:27:51'), 'mag': 5.3}]",2,10
26,2007-07-24 10:37:24.682,0,[],0,18
27,2007-08-05 13:56:23.542,0,[],0,30
28,2007-07-23 18:50:19.503,1,"[{'lat': 14.381, 'long': -90.954, 'Time': Timestamp('2007-07-23 22:30:08'), 'mag': 5.5}, {'lat': -56.351, 'long': -142.499, 'Time': Timestamp('2007-07-24 18:33:00'), 'mag': 5.8}]",2,17
29,2007-07-14 22:04:15.114,1,"[{'lat': -59.987, 'long': -26.104, 'Time': Timestamp('2007-07-15 12:09:48'), 'mag': 5.2}, {'lat': 52.491, 'long': -168.035, 'Time': Timestamp('2007-07-15 13:08:01'), 'mag': 6.1}, {'lat': 52.362, 'long': -168.008, 'Time': Timestamp('2007-07-15 13:26:15'), 'mag': 5.9}, {'lat': 52.491, 'long': -167.95, 'Time': Timestamp('2007-07-15 14:09:18'), 'mag': 5.1}, {'lat': 56.074, 'long': -161.815, 'Time': Timestamp('2007-07-15 17:01:48'), 'mag': 5.0}, {'lat': 52.43, 'long': -167.976, 'Time': Timestamp('2007-07-15 17:27:28'), 'mag': 5.0}, {'lat': 1.202, 'long': -90.763, 'Time': Timestamp('2007-07-16 04:53:28'), 'mag': 5.2}, {'lat': 1.238, 'long': -90.695, 'Time': Timestamp('2007-07-16 05:08:22'), 'mag': 5.3}]",8,8
30,2007-07-21 01:18:23.727,1,"[{'lat': 46.942, 'long': 156.588, 'Time': Timestamp('2007-07-21 01:50:02'), 'mag': 5.0}, {'lat': 5.003, 'long': 97.456, 'Time': Timestamp('2007-07-21 12:53:03'), 'mag': 5.2}, {'lat': 38.936, 'long': 70.485, 'Time': Timestamp('2007-07-21 22:44:13'), 'mag': 5.2}, {'lat': 38.426, 'long': 101.259, 'Time': Timestamp('2007-07-22 09:34:32'), 'mag': 5.0}, {'lat': -2.797, 'long': 141.66, 'Time': Timestamp('2007-07-22 10:49:35'), 'mag': 5.8}, {'lat': -2.807, 'long': 141.72, 'Time': Timestamp('2007-07-22 12:14:27'), 'mag': 5.1}, {'lat': -2.746, 'long': 141.694, 'Time': Timestamp('2007-07-22 12:40:52'), 'mag': 5.0}, {'lat': 2.621, 'long': 128.227, 'Time': Timestamp('2007-07-22 13:56:13'), 'mag': 5.2}, {'lat': -2.783, 'long': 141.724, 'Time': Timestamp('2007-07-22 14:20:43'), 'mag': 5.8}, {'lat': -2.797, 'long': 141.765, 'Time': Timestamp('2007-07-22 15:42:11'), 'mag': 5.2}, {'lat': 30.881, 'long': 78.239, 'Time': Timestamp('2007-07-22 23:02:14'), 'mag': 5.1}, {'lat': -4.469, 'long': 149.854, 'Time': Timestamp('2007-07-23 00:08:32'), 'mag': 5.9}]",12,14
31,2007-07-16 06:13:28.875,1,"[{'lat': 6.465, 'long': 84.395, 'Time': Timestamp('2007-07-18 04:27:24'), 'mag': 5.2}]",1,9
32,2007-07-26 09:28:50.848,1,"[{'lat': -2.677, 'long': 36.012, 'Time': Timestamp('2007-07-26 18:54:37'), 'mag': 5.2}]",1,19
33,2007-07-27 12:47:53.915,0,[],0,20
34,2007-07-17 16:05:51.056,0,[],0,10
35,2007-08-05 19:20:50.016,1,"[{'lat': -20.578, 'long': -114.096, 'Time': Timestamp('2007-08-05 20:55:38'), 'mag': 5.1}]",1,29
36,2007-07-20 22:34:54.076,1,"[{'lat': -8.133, 'long': -71.272, 'Time': Timestamp('2007-07-21 13:27:04'), 'mag': 6.1}, {'lat': -22.151, 'long': -65.777, 'Time': Timestamp('2007-07-21 15:34:52'), 'mag': 6.4}, {'lat': -1.591, 'long': -78.027, 'Time': Timestamp('2007-07-21 18:58:13'), 'mag': 5.2}, {'lat': -55.091, 'long': -129.418, 'Time': Timestamp('2007-07-21 20:40:53'), 'mag': 5.7}]",4,13
