index,time_window,label,matched_eqs,total_eq,random_offset_days
0,2005-07-31 06:15:54.387,1,"[{'lat': 0.348, 'long': 97.764, 'Time': Timestamp('2005-07-31 12:18:22'), 'mag': 5.1}, {'lat': 0.381, 'long': 97.816, 'Time': Timestamp('2005-07-31 12:37:18'), 'mag': 5.0}, {'lat': 0.348, 'long': 97.764, 'Time': Timestamp('2005-07-31 12:18:22'), 'mag': 5.1}, {'lat': 0.381, 'long': 97.816, 'Time': Timestamp('2005-07-31 12:37:18'), 'mag': 5.0}]",4,30
1,2005-07-08 09:32:51.774,0,[],0,7
2,2005-07-29 06:59:24.892,0,[],0,27
3,2005-07-16 10:16:52.301,0,[],0,14
4,2005-07-21 13:37:47.479,1,"[{'lat': -8.13, 'long': -13.492, 'Time': Timestamp('2005-07-21 19:17:49'), 'mag': 5.2}, {'lat': -8.13, 'long': -13.492, 'Time': Timestamp('2005-07-21 19:17:49'), 'mag': 5.2}, {'lat': -8.13, 'long': -13.492, 'Time': Timestamp('2005-07-21 19:17:49'), 'mag': 5.2}]",3,19
5,2005-07-22 16:56:54.955,0,[],0,20
6,2005-07-13 20:12:52.821,0,[],0,11
7,2005-07-24 23:28:22.874,0,[],0,22
8,2005-07-31 07:42:55.308,0,[],0,28
9,2005-07-25 11:00:48.610,1,"[{'lat': -56.027, 'long': -27.76, 'Time': Timestamp('2005-07-25 19:45:16'), 'mag': 5.6}, {'lat': -56.027, 'long': -27.76, 'Time': Timestamp('2005-07-25 19:45:16'), 'mag': 5.6}]",2,22
10,2005-07-08 14:21:50.310,0,[],0,5
11,2005-07-11 00:11:22.278,1,"[{'lat': -20.117, 'long': 168.859, 'Time': Timestamp('2005-07-11 11:23:21'), 'mag': 5.1}, {'lat': -20.117, 'long': 168.859, 'Time': Timestamp('2005-07-11 11:23:21'), 'mag': 5.1}, {'lat': -20.117, 'long': 168.859, 'Time': Timestamp('2005-07-11 11:23:21'), 'mag': 5.1}]",3,7
12,2005-07-15 08:26:19.947,0,[],0,11
13,2005-07-26 11:45:04.756,0,[],0,22
14,2005-07-10 15:05:17.400,0,[],0,6
15,2005-07-27 23:15:52.656,1,"[{'lat': -23.86, 'long': -179.754, 'Time': Timestamp('2005-07-28 08:31:36'), 'mag': 5.1}, {'lat': -23.86, 'long': -179.754, 'Time': Timestamp('2005-07-28 08:31:36'), 'mag': 5.1}, {'lat': -23.86, 'long': -179.754, 'Time': Timestamp('2005-07-28 08:31:36'), 'mag': 5.1}]",3,23
16,2005-07-19 02:32:21.460,1,"[{'lat': 4.458, 'long': 126.365, 'Time': Timestamp('2005-07-19 07:59:05'), 'mag': 5.0}, {'lat': 4.458, 'long': 126.365, 'Time': Timestamp('2005-07-19 07:59:05'), 'mag': 5.0}, {'lat': 4.458, 'long': 126.365, 'Time': Timestamp('2005-07-19 07:59:05'), 'mag': 5.0}]",3,14
17,2005-07-29 05:51:24.840,1,"[{'lat': 8.381, 'long': 92.328, 'Time': Timestamp('2005-07-29 12:27:01'), 'mag': 5.3}, {'lat': 8.381, 'long': 92.328, 'Time': Timestamp('2005-07-29 12:27:01'), 'mag': 5.3}, {'lat': 8.381, 'long': 92.328, 'Time': Timestamp('2005-07-29 12:27:01'), 'mag': 5.3}]",3,24
18,2005-07-31 09:09:52.450,0,[],0,26
19,2005-08-04 12:28:52.873,0,[],0,30
20,2005-07-14 17:27:23.814,0,[],0,9
21,2005-08-03 20:43:20.765,0,[],0,29
22,2005-07-21 23:58:53.060,0,[],0,16
23,2005-08-02 08:13:51.950,0,[],0,27
24,2005-07-12 11:32:16.599,0,[],0,6
25,2005-07-25 14:52:49.523,0,[],0,19
26,2005-07-17 00:41:48.578,0,[],0,10
27,2005-07-13 05:38:53.425,0,[],0,6
28,2005-08-03 08:57:22.252,0,[],0,27
29,2005-07-15 12:16:22.674,0,[],0,8
30,2005-07-29 15:36:21.814,0,[],0,22
31,2005-07-29 18:53:22.649,0,[],0,22
32,2005-07-23 22:08:51.028,0,[],0,16
33,2005-08-03 01:24:49.765,1,"[{'lat': 3.008, 'long': 128.15, 'Time': Timestamp('2005-08-03 10:41:18'), 'mag': 5.9}, {'lat': 3.008, 'long': 128.15, 'Time': Timestamp('2005-08-03 10:41:18'), 'mag': 5.9}, {'lat': 3.008, 'long': 128.15, 'Time': Timestamp('2005-08-03 10:41:18'), 'mag': 5.9}]",3,26
34,2005-07-17 06:22:30.694,0,[],0,9
35,2005-08-07 09:39:18.449,0,[],0,30
36,2005-07-20 13:00:23.079,1,"[{'lat': 36.867, 'long': 0.667, 'Time': Timestamp('2005-07-20 19:54:04'), 'mag': 5.0}, {'lat': 36.867, 'long': 0.667, 'Time': Timestamp('2005-07-20 19:54:04'), 'mag': 5.0}, {'lat': 36.867, 'long': 0.667, 'Time': Timestamp('2005-07-20 19:54:04'), 'mag': 5.0}]",3,12
37,2005-07-21 16:19:48.786,1,"[{'lat': -29.337, 'long': -71.071, 'Time': Timestamp('2005-07-22 00:14:41'), 'mag': 5.1}, {'lat': -29.337, 'long': -71.071, 'Time': Timestamp('2005-07-22 00:14:41'), 'mag': 5.1}, {'lat': -29.337, 'long': -71.071, 'Time': Timestamp('2005-07-22 00:14:41'), 'mag': 5.1}]",3,13
38,2005-07-31 21:13:43.106,0,[],0,23
39,2005-08-05 00:29:15.593,1,"[{'lat': 51.235, 'long': -178.254, 'Time': Timestamp('2005-08-05 00:56:53'), 'mag': 5.8}, {'lat': 51.235, 'long': -178.254, 'Time': Timestamp('2005-08-05 00:56:53'), 'mag': 5.8}, {'lat': 51.235, 'long': -178.254, 'Time': Timestamp('2005-08-05 00:56:53'), 'mag': 5.8}]",3,27
40,2005-08-01 03:47:57.277,0,[],0,23
41,2005-08-04 08:43:15.058,1,"[{'lat': 34.887, 'long': 26.497, 'Time': Timestamp('2005-08-04 10:45:30'), 'mag': 5.0}, {'lat': 34.887, 'long': 26.497, 'Time': Timestamp('2005-08-04 10:45:30'), 'mag': 5.0}, {'lat': 34.887, 'long': 26.497, 'Time': Timestamp('2005-08-04 10:45:30'), 'mag': 5.0}]",3,26
42,2005-07-14 12:03:52.457,0,[],0,5
43,2005-08-06 15:23:54.252,0,[],0,28
44,2005-07-26 18:41:21.103,0,[],0,17
45,2005-07-31 21:56:50.922,0,[],0,22
46,2005-07-28 01:12:17.438,0,[],0,18
47,2005-08-03 06:09:54.829,0,[],0,24
48,2005-07-31 09:26:48.231,0,[],0,21
49,2005-07-22 12:47:52.861,0,[],0,12
50,2005-07-22 16:07:18.017,0,[],0,12
51,2005-07-23 22:39:23.023,0,[],0,13
52,2005-07-22 01:55:23.936,0,[],0,11
53,2005-08-01 05:14:27.197,0,[],0,21
54,2005-07-27 08:30:49.606,0,[],0,16
55,2005-08-08 11:51:22.239,0,[],0,28
56,2005-08-03 15:11:18.499,0,[],0,23
57,2005-08-01 18:28:50.886,0,[],0,21
58,2005-08-10 23:22:22.428,1,"[{'lat': -22.063, 'long': 170.089, 'Time': Timestamp('2005-08-11 07:02:51'), 'mag': 5.2}, {'lat': -22.198, 'long': 170.144, 'Time': Timestamp('2005-08-11 08:46:38'), 'mag': 5.0}, {'lat': -21.956, 'long': 170.056, 'Time': Timestamp('2005-08-11 09:05:39'), 'mag': 5.0}, {'lat': -22.677, 'long': 169.509, 'Time': Timestamp('2005-08-11 09:08:46'), 'mag': 6.2}, {'lat': -22.063, 'long': 170.089, 'Time': Timestamp('2005-08-11 07:02:51'), 'mag': 5.2}, {'lat': -22.198, 'long': 170.144, 'Time': Timestamp('2005-08-11 08:46:38'), 'mag': 5.0}, {'lat': -21.956, 'long': 170.056, 'Time': Timestamp('2005-08-11 09:05:39'), 'mag': 5.0}, {'lat': -22.677, 'long': 169.509, 'Time': Timestamp('2005-08-11 09:08:46'), 'mag': 6.2}, {'lat': -22.063, 'long': 170.089, 'Time': Timestamp('2005-08-11 07:02:51'), 'mag': 5.2}, {'lat': -22.198, 'long': 170.144, 'Time': Timestamp('2005-08-11 08:46:38'), 'mag': 5.0}, {'lat': -21.956, 'long': 170.056, 'Time': Timestamp('2005-08-11 09:05:39'), 'mag': 5.0}, {'lat': -22.677, 'long': 169.509, 'Time': Timestamp('2005-08-11 09:08:46'), 'mag': 6.2}, {'lat': -50.631, 'long': 162.461, 'Time': Timestamp('2005-08-11 01:17:30'), 'mag': 5.3}, {'lat': -50.631, 'long': 162.461, 'Time': Timestamp('2005-08-11 01:17:30'), 'mag': 5.3}]",14,30
59,2005-08-03 07:37:00.286,0,[],0,22
60,2005-07-22 10:54:48.163,1,"[{'lat': -56.052, 'long': -27.465, 'Time': Timestamp('2005-07-22 12:16:39'), 'mag': 5.2}, {'lat': -56.052, 'long': -27.465, 'Time': Timestamp('2005-07-22 12:16:39'), 'mag': 5.2}]",2,10
61,2005-07-20 14:15:18.096,0,[],0,8
62,2005-08-06 17:33:52.256,0,[],0,25
63,2005-08-02 20:49:21.863,0,[],0,21
64,2005-08-10 00:04:52.832,1,"[{'lat': -20.927, 'long': 173.418, 'Time': Timestamp('2005-08-10 00:36:08'), 'mag': 5.3}, {'lat': -20.927, 'long': 173.418, 'Time': Timestamp('2005-08-10 00:36:08'), 'mag': 5.3}, {'lat': -20.927, 'long': 173.418, 'Time': Timestamp('2005-08-10 00:36:08'), 'mag': 5.3}]",3,28
65,2005-08-09 06:40:51.020,1,"[{'lat': 7.738, 'long': 94.13, 'Time': Timestamp('2005-08-09 11:22:59'), 'mag': 5.5}, {'lat': 7.738, 'long': 94.13, 'Time': Timestamp('2005-08-09 11:22:59'), 'mag': 5.5}]",2,27
66,2005-08-03 14:59:19.407,0,[],0,21
67,2005-08-03 18:16:53.456,0,[],0,21
68,2005-07-31 11:57:53.011,0,[],0,13
69,2005-08-12 15:17:52.039,0,[],0,25
70,2005-08-08 18:35:20.658,0,[],0,21
71,2005-08-16 01:06:12.896,1,"[{'lat': 38.276, 'long': 142.039, 'Time': Timestamp('2005-08-16 02:46:28'), 'mag': 7.2}, {'lat': 38.276, 'long': 142.039, 'Time': Timestamp('2005-08-16 02:46:28'), 'mag': 7.2}, {'lat': 38.276, 'long': 142.039, 'Time': Timestamp('2005-08-16 02:46:28'), 'mag': 7.2}]",3,28
72,2005-08-10 06:03:54.384,0,[],0,22
73,2005-08-12 09:20:47.785,0,[],0,24
74,2005-08-08 12:41:52.416,0,[],0,20
75,2005-07-24 16:01:13.475,0,[],0,5
76,2005-07-29 19:17:49.734,0,[],0,10
77,2005-08-09 22:33:19.330,1,"[{'lat': -20.927, 'long': 173.418, 'Time': Timestamp('2005-08-10 00:36:08'), 'mag': 5.3}, {'lat': -20.927, 'long': 173.418, 'Time': Timestamp('2005-08-10 00:36:08'), 'mag': 5.3}, {'lat': -20.927, 'long': 173.418, 'Time': Timestamp('2005-08-10 00:36:08'), 'mag': 5.3}]",3,21
78,2005-07-31 01:49:19.394,0,[],0,11
79,2005-08-05 05:08:30.408,1,"[{'lat': 26.569, 'long': 103.036, 'Time': Timestamp('2005-08-05 14:14:48'), 'mag': 5.2}, {'lat': 26.569, 'long': 103.036, 'Time': Timestamp('2005-08-05 14:14:48'), 'mag': 5.2}, {'lat': 26.569, 'long': 103.036, 'Time': Timestamp('2005-08-05 14:14:48'), 'mag': 5.2}, {'lat': 2.164, 'long': 96.421, 'Time': Timestamp('2005-08-05 13:21:30'), 'mag': 5.0}, {'lat': 2.164, 'long': 96.421, 'Time': Timestamp('2005-08-05 13:21:30'), 'mag': 5.0}, {'lat': 2.164, 'long': 96.421, 'Time': Timestamp('2005-08-05 13:21:30'), 'mag': 5.0}]",6,16
80,2005-07-29 08:26:20.273,0,[],0,9
81,2005-08-12 11:44:52.815,0,[],0,23
82,2005-08-05 15:05:17.747,0,[],0,16
83,2005-07-27 00:53:45.028,1,"[{'lat': 33.256, 'long': 142.316, 'Time': Timestamp('2005-07-27 02:39:22'), 'mag': 5.3}, {'lat': 33.19, 'long': 142.358, 'Time': Timestamp('2005-07-27 11:11:48'), 'mag': 5.0}, {'lat': 33.256, 'long': 142.316, 'Time': Timestamp('2005-07-27 02:39:22'), 'mag': 5.3}, {'lat': 33.19, 'long': 142.358, 'Time': Timestamp('2005-07-27 11:11:48'), 'mag': 5.0}]",4,6
84,2005-08-07 05:51:24.187,0,[],0,17
85,2005-08-09 09:08:17.590,0,[],0,19
86,2005-08-04 12:28:52.219,0,[],0,14
87,2005-07-26 15:48:51.471,0,[],0,5
88,2005-08-02 19:05:48.098,0,[],0,12
89,2005-08-08 22:21:21.902,1,"[{'lat': -21.114, 'long': 173.891, 'Time': Timestamp('2005-08-09 04:58:59'), 'mag': 5.4}, {'lat': -20.942, 'long': 173.825, 'Time': Timestamp('2005-08-09 05:26:17'), 'mag': 6.1}, {'lat': -21.114, 'long': 173.891, 'Time': Timestamp('2005-08-09 04:58:59'), 'mag': 5.4}, {'lat': -20.942, 'long': 173.825, 'Time': Timestamp('2005-08-09 05:26:17'), 'mag': 6.1}, {'lat': -21.114, 'long': 173.891, 'Time': Timestamp('2005-08-09 04:58:59'), 'mag': 5.4}, {'lat': -20.942, 'long': 173.825, 'Time': Timestamp('2005-08-09 05:26:17'), 'mag': 6.1}]",6,18
90,2005-08-14 01:36:51.966,0,[],0,23
91,2005-08-06 06:34:50.597,0,[],0,15
92,2005-07-28 09:51:52.212,0,[],0,6
93,2005-08-12 13:12:52.625,0,[],0,21
94,2005-08-03 16:32:22.099,0,[],0,12
95,2005-08-03 19:48:18.838,0,[],0,12
96,2005-07-31 23:03:52.786,0,[],0,9
97,2005-08-11 08:55:52.468,0,[],0,19
98,2005-07-28 12:16:23.002,0,[],0,5
99,2005-08-13 15:36:22.142,1,"[{'lat': -19.78, 'long': -68.98, 'Time': Timestamp('2005-08-14 02:39:40'), 'mag': 5.8}]",1,21
100,2005-08-14 18:53:21.977,0,[],0,22
