index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
1420,2008-07-13 23:57:53.203,1,"[{'lat': 2.177, 'long': 96.518, 'Time': Timestamp('2008-07-14 04:44:51'), 'mag': 5.6}, {'lat': 35.8, 'long': 27.86, 'Time': Timestamp('2008-07-15 03:26:34'), 'mag': 6.4}, {'lat': 31.562, 'long': 104.116, 'Time': Timestamp('2008-07-15 09:26:22'), 'mag': 5.0}]",3,2008-07-14 04:44:51,RDM_df_train_30D-20SW_full-tw48_w11.csv,4.782721388888889
872,2008-04-01 00:46:18.318,1,"[{'lat': 20.198, 'long': 122.06, 'Time': Timestamp('2008-04-01 01:31:30'), 'mag': 5.2}, {'lat': 1.55, 'long': 126.308, 'Time': Timestamp('2008-04-01 02:37:11'), 'mag': 5.3}, {'lat': 20.165, 'long': 122.102, 'Time': Timestamp('2008-04-01 12:53:57'), 'mag': 5.1}, {'lat': 20.274, 'long': 122.035, 'Time': Timestamp('2008-04-01 13:09:23'), 'mag': 5.4}, {'lat': 13.579, 'long': 125.478, 'Time': Timestamp('2008-04-01 23:09:02'), 'mag': 5.0}, {'lat': -6.928, 'long': 155.757, 'Time': Timestamp('2008-04-02 00:25:54'), 'mag': 5.2}, {'lat': -4.346, 'long': 102.717, 'Time': Timestamp('2008-04-02 08:48:49'), 'mag': 5.7}, {'lat': -4.879, 'long': 69.239, 'Time': Timestamp('2008-04-02 14:36:10'), 'mag': 5.7}, {'lat': -0.159, 'long': 99.191, 'Time': Timestamp('2008-04-02 19:09:06'), 'mag': 5.3}, {'lat': -7.046, 'long': 129.203, 'Time': Timestamp('2008-04-02 19:10:19'), 'mag': 5.7}, {'lat': 19.822, 'long': 121.325, 'Time': Timestamp('2008-04-02 23:47:08'), 'mag': 5.3}]",11,2008-04-01 01:31:30,RDM_df_train_30D-20SW_full-tw48_w11.csv,0.7532449999999999
1062,2008-05-04 15:58:51.861,1,"[{'lat': 53.248, 'long': -35.231, 'Time': Timestamp('2008-05-06 08:39:51'), 'mag': 5.1}, {'lat': 53.475, 'long': -35.129, 'Time': Timestamp('2008-05-06 08:47:10'), 'mag': 5.2}]",2,2008-05-06 08:39:51,RDM_df_train_30D-20SW_full-tw48_w11.csv,40.68309416666666
1426,2008-08-05 21:13:53.551,1,"[{'lat': -27.339, 'long': -176.319, 'Time': Timestamp('2008-08-05 23:05:27'), 'mag': 5.2}, {'lat': -54.186, 'long': -133.402, 'Time': Timestamp('2008-08-06 02:18:37'), 'mag': 5.0}, {'lat': -58.674, 'long': -25.112, 'Time': Timestamp('2008-08-06 14:45:35'), 'mag': 5.0}, {'lat': 26.64, 'long': -111.0, 'Time': Timestamp('2008-08-07 02:18:13'), 'mag': 5.5}]",4,2008-08-05 23:05:27,RDM_df_train_30D-20SW_full-tw48_w11.csv,1.8592913888888887
1880,2008-10-27 21:56:25.044,1,"[{'lat': -16.793, 'long': 176.597, 'Time': Timestamp('2008-10-27 23:23:34'), 'mag': 5.3}, {'lat': -17.15, 'long': 177.89, 'Time': Timestamp('2008-10-27 23:23:45'), 'mag': 5.3}, {'lat': -35.75, 'long': -104.75, 'Time': Timestamp('2008-10-28 19:59:12'), 'mag': 5.0}, {'lat': -8.986, 'long': -108.281, 'Time': Timestamp('2008-10-28 20:42:42'), 'mag': 5.3}, {'lat': -8.896, 'long': -108.395, 'Time': Timestamp('2008-10-29 01:35:58'), 'mag': 5.7}, {'lat': 14.607, 'long': -93.174, 'Time': Timestamp('2008-10-29 18:12:04'), 'mag': 5.0}]",6,2008-10-27 23:23:34,RDM_df_train_30D-20SW_full-tw48_w11.csv,1.4524877777777778
1006,2008-05-01 15:15:23.492,1,"[{'lat': -42.766, 'long': -72.266, 'Time': Timestamp('2008-05-02 05:51:24'), 'mag': 5.2}, {'lat': -42.784, 'long': -72.246, 'Time': Timestamp('2008-05-03 02:36:12'), 'mag': 5.0}]",2,2008-05-02 05:51:24,RDM_df_train_30D-20SW_full-tw48_w11.csv,14.600141111111112
420,2007-12-29 16:29:53.091,1,"[{'lat': -14.79, 'long': -75.429, 'Time': Timestamp('2007-12-31 10:39:44'), 'mag': 5.2}, {'lat': -14.795, 'long': -75.49, 'Time': Timestamp('2007-12-31 10:59:03'), 'mag': 5.0}]",2,2007-12-31 10:39:44,RDM_df_train_30D-20SW_full-tw48_w11.csv,42.16414138888889
668,2008-02-22 10:47:50.324,1,"[{'lat': -57.335, 'long': -23.433, 'Time': Timestamp('2008-02-23 15:57:20'), 'mag': 6.8}, {'lat': -57.028, 'long': -23.528, 'Time': Timestamp('2008-02-23 17:58:24'), 'mag': 5.0}]",2,2008-02-23 15:57:20,RDM_df_train_30D-20SW_full-tw48_w11.csv,29.158243333333335
517,2008-01-28 12:59:23.444,1,"[{'lat': -58.735, 'long': -25.24, 'Time': Timestamp('2008-01-29 14:57:26'), 'mag': 5.6}]",1,2008-01-29 14:57:26,RDM_df_train_30D-20SW_full-tw48_w11.csv,25.967376666666667
1024,2008-05-10 07:56:51.468,1,"[{'lat': 36.408, 'long': 70.748, 'Time': Timestamp('2008-05-11 20:57:08'), 'mag': 5.4}]",1,2008-05-11 20:57:08,RDM_df_train_30D-20SW_full-tw48_w11.csv,37.00459222222222
