index,time_window,label,matched_eqs,total_eq,random_offset_days
0,2005-07-27 06:15:54.387,0,[],0,26
1,2005-07-07 09:32:51.774,0,[],0,6
2,2005-07-31 06:59:24.892,0,[],0,29
3,2005-07-18 10:16:52.301,0,[],0,16
4,2005-07-19 13:37:47.479,1,"[{'lat': 36.867, 'long': 0.667, 'Time': Timestamp('2005-07-20 19:54:04'), 'mag': 5.0}]",1,17
5,2005-07-17 16:56:54.955,0,[],0,15
6,2005-07-24 20:12:52.821,1,"[{'lat': 45.365, 'long': -112.615, 'Time': Timestamp('2005-07-26 04:08:37'), 'mag': 5.6}, {'lat': 45.365, 'long': -112.615, 'Time': Timestamp('2005-07-26 04:08:37'), 'mag': 5.6}, {'lat': 45.365, 'long': -112.615, 'Time': Timestamp('2005-07-26 04:08:37'), 'mag': 5.6}]",3,22
7,2005-08-01 23:28:22.874,0,[],0,30
8,2005-07-14 07:42:55.308,1,"[{'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}]",3,11
9,2005-07-15 11:00:48.610,0,[],0,12
10,2005-07-09 14:21:50.310,0,[],0,6
11,2005-07-13 00:11:22.278,1,"[{'lat': -14.893, 'long': 167.442, 'Time': Timestamp('2005-07-13 07:46:56'), 'mag': 5.1}, {'lat': -14.893, 'long': 167.442, 'Time': Timestamp('2005-07-13 07:46:56'), 'mag': 5.1}, {'lat': -6.062, 'long': 142.499, 'Time': Timestamp('2005-07-14 20:17:29'), 'mag': 5.1}, {'lat': -6.062, 'long': 142.499, 'Time': Timestamp('2005-07-14 20:17:29'), 'mag': 5.1}]",4,9
12,2005-07-15 08:26:19.947,1,"[{'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}]",3,11
13,2005-08-01 11:45:04.756,0,[],0,28
14,2005-07-28 15:05:17.400,0,[],0,24
15,2005-07-17 23:15:52.656,1,"[{'lat': -23.617, 'long': -179.93, 'Time': Timestamp('2005-07-18 07:48:42'), 'mag': 5.2}, {'lat': -23.617, 'long': -179.93, 'Time': Timestamp('2005-07-18 07:48:42'), 'mag': 5.2}, {'lat': -20.381, 'long': 168.911, 'Time': Timestamp('2005-07-19 10:31:32'), 'mag': 5.5}, {'lat': -20.381, 'long': 168.911, 'Time': Timestamp('2005-07-19 10:31:32'), 'mag': 5.5}, {'lat': -20.381, 'long': 168.911, 'Time': Timestamp('2005-07-19 10:31:32'), 'mag': 5.5}]",5,13
16,2005-07-24 02:32:21.460,1,"[{'lat': -4.011, 'long': 151.866, 'Time': Timestamp('2005-07-25 04:31:29'), 'mag': 5.4}, {'lat': -4.011, 'long': 151.866, 'Time': Timestamp('2005-07-25 04:31:29'), 'mag': 5.4}, {'lat': -4.011, 'long': 151.866, 'Time': Timestamp('2005-07-25 04:31:29'), 'mag': 5.4}, {'lat': 46.827, 'long': 125.058, 'Time': Timestamp('2005-07-25 15:43:41'), 'mag': 5.0}, {'lat': 46.827, 'long': 125.058, 'Time': Timestamp('2005-07-25 15:43:41'), 'mag': 5.0}, {'lat': 46.827, 'long': 125.058, 'Time': Timestamp('2005-07-25 15:43:41'), 'mag': 5.0}, {'lat': 2.686, 'long': 126.575, 'Time': Timestamp('2005-07-24 09:10:36'), 'mag': 5.0}, {'lat': 2.686, 'long': 126.575, 'Time': Timestamp('2005-07-24 09:10:36'), 'mag': 5.0}, {'lat': 2.686, 'long': 126.575, 'Time': Timestamp('2005-07-24 09:10:36'), 'mag': 5.0}]",9,19
17,2005-07-28 05:51:24.840,1,"[{'lat': 8.381, 'long': 92.328, 'Time': Timestamp('2005-07-29 12:27:01'), 'mag': 5.3}, {'lat': 8.381, 'long': 92.328, 'Time': Timestamp('2005-07-29 12:27:01'), 'mag': 5.3}, {'lat': 2.857, 'long': 93.558, 'Time': Timestamp('2005-07-29 20:33:40'), 'mag': 5.5}, {'lat': 1.092, 'long': 97.417, 'Time': Timestamp('2005-07-30 00:36:29'), 'mag': 5.3}, {'lat': 0.992, 'long': 97.43, 'Time': Timestamp('2005-07-30 00:40:11'), 'mag': 5.0}, {'lat': 8.381, 'long': 92.328, 'Time': Timestamp('2005-07-29 12:27:01'), 'mag': 5.3}, {'lat': 2.857, 'long': 93.558, 'Time': Timestamp('2005-07-29 20:33:40'), 'mag': 5.5}, {'lat': 1.092, 'long': 97.417, 'Time': Timestamp('2005-07-30 00:36:29'), 'mag': 5.3}, {'lat': 0.992, 'long': 97.43, 'Time': Timestamp('2005-07-30 00:40:11'), 'mag': 5.0}, {'lat': 1.092, 'long': 97.417, 'Time': Timestamp('2005-07-30 00:36:29'), 'mag': 5.3}, {'lat': 0.992, 'long': 97.43, 'Time': Timestamp('2005-07-30 00:40:11'), 'mag': 5.0}, {'lat': -11.646, 'long': 78.572, 'Time': Timestamp('2005-07-30 00:00:31'), 'mag': 5.0}]",12,23
18,2005-08-04 09:09:52.450,1,"[{'lat': 34.887, 'long': 26.497, 'Time': Timestamp('2005-08-04 10:45:30'), 'mag': 5.0}, {'lat': 34.887, 'long': 26.497, 'Time': Timestamp('2005-08-04 10:45:30'), 'mag': 5.0}, {'lat': 34.887, 'long': 26.497, 'Time': Timestamp('2005-08-04 10:45:30'), 'mag': 5.0}]",3,30
19,2005-07-28 12:28:52.873,0,[],0,23
20,2005-07-27 17:27:23.814,0,[],0,22
21,2005-07-22 20:43:20.765,0,[],0,17
22,2005-07-31 23:58:53.060,1,"[{'lat': -7.947, 'long': 149.41, 'Time': Timestamp('2005-08-02 02:31:26'), 'mag': 5.0}, {'lat': -7.947, 'long': 149.41, 'Time': Timestamp('2005-08-02 02:31:26'), 'mag': 5.0}, {'lat': -7.947, 'long': 149.41, 'Time': Timestamp('2005-08-02 02:31:26'), 'mag': 5.0}]",3,26
23,2005-07-18 08:13:51.950,0,[],0,12
24,2005-07-11 11:32:16.599,0,[],0,5
25,2005-07-12 14:52:49.523,1,"[{'lat': -17.847, 'long': -70.109, 'Time': Timestamp('2005-07-13 12:06:13'), 'mag': 5.9}, {'lat': -17.847, 'long': -70.109, 'Time': Timestamp('2005-07-13 12:06:13'), 'mag': 5.9}]",2,6
26,2005-08-04 00:41:48.578,1,"[{'lat': 51.235, 'long': -178.254, 'Time': Timestamp('2005-08-05 00:56:53'), 'mag': 5.8}, {'lat': 51.235, 'long': -178.254, 'Time': Timestamp('2005-08-05 00:56:53'), 'mag': 5.8}, {'lat': 51.235, 'long': -178.254, 'Time': Timestamp('2005-08-05 00:56:53'), 'mag': 5.8}, {'lat': -3.657, 'long': 140.178, 'Time': Timestamp('2005-08-04 09:26:52'), 'mag': 5.8}, {'lat': -5.596, 'long': 145.658, 'Time': Timestamp('2005-08-05 23:56:57'), 'mag': 5.3}, {'lat': -3.657, 'long': 140.178, 'Time': Timestamp('2005-08-04 09:26:52'), 'mag': 5.8}, {'lat': -5.596, 'long': 145.658, 'Time': Timestamp('2005-08-05 23:56:57'), 'mag': 5.3}, {'lat': -3.657, 'long': 140.178, 'Time': Timestamp('2005-08-04 09:26:52'), 'mag': 5.8}, {'lat': -5.596, 'long': 145.658, 'Time': Timestamp('2005-08-05 23:56:57'), 'mag': 5.3}, {'lat': -49.603, 'long': 125.951, 'Time': Timestamp('2005-08-04 12:57:34'), 'mag': 5.4}, {'lat': -49.603, 'long': 125.951, 'Time': Timestamp('2005-08-04 12:57:34'), 'mag': 5.4}]",11,28
27,2005-07-14 05:38:53.425,1,"[{'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}]",2,7
28,2005-07-21 08:57:22.252,0,[],0,14
29,2005-07-25 12:16:22.674,1,"[{'lat': 40.017, 'long': 12.694, 'Time': Timestamp('2005-07-26 03:32:19'), 'mag': 5.0}, {'lat': 40.017, 'long': 12.694, 'Time': Timestamp('2005-07-26 03:32:19'), 'mag': 5.0}]",2,18
30,2005-07-14 15:36:21.814,1,"[{'lat': -19.041, 'long': -68.752, 'Time': Timestamp('2005-07-15 01:07:16'), 'mag': 5.2}]",1,7
31,2005-07-19 18:53:22.649,0,[],0,12
32,2005-07-17 22:08:51.028,1,"[{'lat': -23.617, 'long': -179.93, 'Time': Timestamp('2005-07-18 07:48:42'), 'mag': 5.2}, {'lat': -20.381, 'long': 168.911, 'Time': Timestamp('2005-07-19 10:31:32'), 'mag': 5.5}]",2,10
33,2005-07-22 01:24:49.765,1,"[{'lat': -15.216, 'long': 167.561, 'Time': Timestamp('2005-07-23 01:04:25'), 'mag': 5.5}, {'lat': -15.216, 'long': 167.561, 'Time': Timestamp('2005-07-23 01:04:25'), 'mag': 5.5}, {'lat': 35.498, 'long': 139.982, 'Time': Timestamp('2005-07-23 07:34:56'), 'mag': 5.9}, {'lat': 35.498, 'long': 139.982, 'Time': Timestamp('2005-07-23 07:34:56'), 'mag': 5.9}]",4,14
34,2005-07-15 06:22:30.694,1,"[{'lat': 21.015, 'long': 94.986, 'Time': Timestamp('2005-07-17 01:04:44'), 'mag': 5.0}, {'lat': 21.015, 'long': 94.986, 'Time': Timestamp('2005-07-17 01:04:44'), 'mag': 5.0}, {'lat': 21.015, 'long': 94.986, 'Time': Timestamp('2005-07-17 01:04:44'), 'mag': 5.0}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}, {'lat': 30.003, 'long': 69.461, 'Time': Timestamp('2005-07-16 02:17:20'), 'mag': 5.2}]",6,7
35,2005-07-19 09:39:18.449,0,[],0,11
36,2005-07-27 13:00:23.079,0,[],0,19
