index,time_window,label,matched_eqs,total_eq,random_offset_days
0,2007-10-24 07:39:23.134,0,[],0,23
1,2007-10-06 10:55:50.766,0,[],0,5
2,2007-10-18 14:14:53.722,1,"[{'lat': 30.132, 'long': -42.594, 'Time': Timestamp('2007-10-18 16:13:14'), 'mag': 5.7}, {'lat': 30.132, 'long': -42.594, 'Time': Timestamp('2007-10-18 16:13:14'), 'mag': 5.7}, {'lat': 30.132, 'long': -42.594, 'Time': Timestamp('2007-10-18 16:13:14'), 'mag': 5.7}]",3,17
3,2007-10-09 17:31:23.775,0,[],0,8
4,2007-10-08 08:09:46.784,0,[],0,6
5,2007-10-11 11:26:54.069,0,[],0,9
6,2007-10-28 14:45:22.979,0,[],0,26
7,2007-10-16 18:01:23.176,1,"[{'lat': 14.389, 'long': -93.086, 'Time': Timestamp('2007-10-16 20:25:03'), 'mag': 5.1}, {'lat': 14.389, 'long': -93.086, 'Time': Timestamp('2007-10-16 20:25:03'), 'mag': 5.1}, {'lat': 14.389, 'long': -93.086, 'Time': Timestamp('2007-10-16 20:25:03'), 'mag': 5.1}]",3,14
8,2007-10-17 21:15:21.868,0,[],0,15
9,2007-10-13 00:29:20.704,1,"[{'lat': -54.371, 'long': 159.027, 'Time': Timestamp('2007-10-13 02:22:43'), 'mag': 5.4}, {'lat': -54.371, 'long': 159.027, 'Time': Timestamp('2007-10-13 02:22:43'), 'mag': 5.4}]",2,10
10,2007-10-31 03:46:19.653,0,[],0,28
11,2007-10-08 07:02:21.694,0,[],0,5
12,2007-10-10 10:18:22.730,0,[],0,7
13,2007-10-08 13:37:23.587,0,[],0,5
14,2007-10-21 16:54:23.642,0,[],0,18
15,2007-10-29 20:08:53.695,0,[],0,26
16,2007-11-01 23:22:53.748,0,[],0,29
17,2007-10-16 09:09:50.771,0,[],0,12
18,2007-10-14 12:29:23.962,0,[],0,10
19,2007-10-17 15:46:53.213,0,[],0,13
20,2007-10-21 19:02:18.623,0,[],0,17
21,2007-10-16 22:15:48.546,0,[],0,12
22,2007-10-14 01:30:18.834,0,[],0,9
23,2007-10-12 06:25:25.432,0,[],0,7
24,2007-10-14 09:40:51.735,0,[],0,9
25,2007-10-10 13:00:23.363,0,[],0,5
26,2007-11-01 16:17:53.506,0,[],0,27
27,2007-10-14 19:32:23.470,0,[],0,9
28,2007-11-02 22:46:23.523,0,[],0,28
29,2007-10-30 02:00:47.237,1,"[{'lat': -4.779, 'long': 154.156, 'Time': Timestamp('2007-10-30 02:49:53'), 'mag': 5.2}, {'lat': -4.779, 'long': 154.156, 'Time': Timestamp('2007-10-30 02:49:53'), 'mag': 5.2}, {'lat': -4.779, 'long': 154.156, 'Time': Timestamp('2007-10-30 02:49:53'), 'mag': 5.2}]",3,24
30,2007-10-27 06:55:51.849,0,[],0,21
31,2007-10-12 10:11:50.139,0,[],0,6
32,2007-11-04 13:31:23.764,0,[],0,29
33,2007-10-19 16:48:23.819,0,[],0,13
34,2007-11-01 20:02:53.872,0,[],0,26
