index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
804,2008-06-08 02:00:25.432,1,"[{'lat': -5.49, 'long': 131.305, 'Time': Timestamp('2008-06-09 16:13:02'), 'mag': 5.0}]",1,2008-06-09 16:13:02,RDM_df_train_30D-20SW_full-tw48_w12.csv,38.21015777777778
341,2008-04-03 16:28:23.372,1,"[{'lat': 14.071, 'long': -91.086, 'Time': Timestamp('2008-04-04 12:11:55'), 'mag': 5.0}]",1,2008-04-04 12:11:55,RDM_df_train_30D-20SW_full-tw48_w12.csv,19.72545222222222
116,2008-02-14 11:25:53.632,1,"[{'lat': 36.345, 'long': 21.863, 'Time': Timestamp('2008-02-14 12:08:55'), 'mag': 6.5}]",1,2008-02-14 12:08:55,RDM_df_train_30D-20SW_full-tw48_w12.csv,0.7170466666666666
1143,2008-09-07 00:01:54.071,1,"[{'lat': -23.71, 'long': 69.493, 'Time': Timestamp('2008-09-07 02:05:33'), 'mag': 5.4}, {'lat': -23.719, 'long': 69.558, 'Time': Timestamp('2008-09-07 02:39:10'), 'mag': 5.0}, {'lat': 12.943, 'long': 92.389, 'Time': Timestamp('2008-09-07 09:00:28'), 'mag': 5.0}, {'lat': -19.964, 'long': 169.108, 'Time': Timestamp('2008-09-08 03:03:15'), 'mag': 6.2}, {'lat': -2.222, 'long': 100.506, 'Time': Timestamp('2008-09-08 10:43:29'), 'mag': 5.1}, {'lat': -13.501, 'long': 166.967, 'Time': Timestamp('2008-09-08 18:52:06'), 'mag': 6.9}, {'lat': -17.578, 'long': 179.61, 'Time': Timestamp('2008-09-08 19:51:44'), 'mag': 5.2}]",7,2008-09-07 02:05:33,RDM_df_train_30D-20SW_full-tw48_w12.csv,2.060813611111111
1101,2008-08-14 10:44:21.053,1,"[{'lat': -58.326, 'long': -22.873, 'Time': Timestamp('2008-08-15 03:38:17'), 'mag': 5.2}]",1,2008-08-15 03:38:17,RDM_df_train_30D-20SW_full-tw48_w12.csv,16.898874166666666
1583,2008-11-18 17:31:53.602,1,"[{'lat': -37.75, 'long': -94.75, 'Time': Timestamp('2008-11-18 20:01:44'), 'mag': 5.0}, {'lat': 8.267, 'long': -82.967, 'Time': Timestamp('2008-11-19 06:11:20'), 'mag': 6.3}, {'lat': -7.796, 'long': -74.431, 'Time': Timestamp('2008-11-19 07:49:53'), 'mag': 5.3}, {'lat': -41.419, 'long': -85.246, 'Time': Timestamp('2008-11-20 06:01:39'), 'mag': 5.1}]",4,2008-11-18 20:01:44,RDM_df_train_30D-20SW_full-tw48_w12.csv,2.4973327777777774
1476,2008-10-31 20:48:53.776,1,"[{'lat': -29.924, 'long': -176.956, 'Time': Timestamp('2008-11-02 15:00:55'), 'mag': 5.7}]",1,2008-11-02 15:00:55,RDM_df_train_30D-20SW_full-tw48_w12.csv,42.20034
1347,2008-09-28 22:58:23.509,1,"[{'lat': -29.756, 'long': -177.683, 'Time': Timestamp('2008-09-29 15:19:31'), 'mag': 7.0}, {'lat': -29.873, 'long': -177.609, 'Time': Timestamp('2008-09-29 16:10:38'), 'mag': 5.3}, {'lat': -30.233, 'long': -177.458, 'Time': Timestamp('2008-09-29 19:49:06'), 'mag': 5.0}, {'lat': -29.944, 'long': -177.756, 'Time': Timestamp('2008-09-29 20:58:11'), 'mag': 5.0}]",4,2008-09-29 15:19:31,RDM_df_train_30D-20SW_full-tw48_w12.csv,16.352080833333332
1265,2008-09-16 11:04:22.153,1,"[{'lat': -28.105, 'long': -13.189, 'Time': Timestamp('2008-09-17 18:14:27'), 'mag': 5.1}, {'lat': -28.203, 'long': -12.86, 'Time': Timestamp('2008-09-17 21:03:40'), 'mag': 5.0}]",2,2008-09-17 18:14:27,RDM_df_train_30D-20SW_full-tw48_w12.csv,31.168013055555555
251,2008-02-25 11:00:20.364,1,"[{'lat': -57.196, 'long': -23.512, 'Time': Timestamp('2008-02-26 10:31:14'), 'mag': 5.1}, {'lat': 35.907, 'long': 21.866, 'Time': Timestamp('2008-02-26 10:46:07'), 'mag': 5.4}, {'lat': -10.296, 'long': -13.372, 'Time': Timestamp('2008-02-26 14:14:30'), 'mag': 5.0}, {'lat': 36.09, 'long': 21.886, 'Time': Timestamp('2008-02-26 16:10:40'), 'mag': 5.0}]",4,2008-02-26 10:31:14,RDM_df_train_30D-20SW_full-tw48_w12.csv,23.51489888888889
