index,time_window,label,matched_eqs,total_eq,first_eq_time,fname,delta_t_hours
1199,2010-05-13 14:52:19.917,1,"[{'lat': -34.213, 'long': -72.143, 'Time': Timestamp('2010-05-13 20:39:15'), 'mag': 5.2}, {'lat': -34.213, 'long': -72.143, 'Time': Timestamp('2010-05-13 20:39:15'), 'mag': 5.2}]",2,2010-05-13 20:39:15,RDM_df_train_30D-22SW-tw12_w19.csv,5.7819674999999995
1724,2010-09-05 22:22:24.040,1,"[{'lat': -18.314, 'long': -175.205, 'Time': Timestamp('2010-09-06 07:24:35'), 'mag': 5.5}, {'lat': -18.314, 'long': -175.205, 'Time': Timestamp('2010-09-06 07:24:35'), 'mag': 5.5}, {'lat': -30.82, 'long': -178.041, 'Time': Timestamp('2010-09-06 09:54:30'), 'mag': 5.1}, {'lat': -18.314, 'long': -175.205, 'Time': Timestamp('2010-09-06 07:24:35'), 'mag': 5.5}, {'lat': -30.82, 'long': -178.041, 'Time': Timestamp('2010-09-06 09:54:30'), 'mag': 5.1}, {'lat': -30.82, 'long': -178.041, 'Time': Timestamp('2010-09-06 09:54:30'), 'mag': 5.1}, {'lat': -23.825, 'long': 179.975, 'Time': Timestamp('2010-09-05 23:48:26'), 'mag': 5.6}]",7,2010-09-06 07:24:35,RDM_df_train_30D-22SW-tw12_w19.csv,9.036377777777778
1320,2010-06-05 06:14:55.254,1,"[{'lat': 28.169, 'long': 65.966, 'Time': Timestamp('2010-06-05 16:59:15'), 'mag': 5.0}, {'lat': 28.169, 'long': 65.966, 'Time': Timestamp('2010-06-05 16:59:15'), 'mag': 5.0}, {'lat': 28.169, 'long': 65.966, 'Time': Timestamp('2010-06-05 16:59:15'), 'mag': 5.0}]",3,2010-06-05 16:59:15,RDM_df_train_30D-22SW-tw12_w19.csv,10.738818333333333
1280,2010-05-27 22:57:53.459,1,"[{'lat': 53.422, 'long': -163.155, 'Time': Timestamp('2010-05-28 10:07:43'), 'mag': 5.4}, {'lat': 53.523, 'long': -163.168, 'Time': Timestamp('2010-05-28 10:09:52'), 'mag': 5.0}, {'lat': 53.422, 'long': -163.155, 'Time': Timestamp('2010-05-28 10:07:43'), 'mag': 5.4}, {'lat': 53.523, 'long': -163.168, 'Time': Timestamp('2010-05-28 10:09:52'), 'mag': 5.0}, {'lat': -14.048, 'long': 166.606, 'Time': Timestamp('2010-05-28 04:25:58'), 'mag': 5.8}, {'lat': -14.048, 'long': 166.606, 'Time': Timestamp('2010-05-28 04:25:58'), 'mag': 5.8}, {'lat': -14.048, 'long': 166.606, 'Time': Timestamp('2010-05-28 04:25:58'), 'mag': 5.8}]",7,2010-05-28 10:07:43,RDM_df_train_30D-22SW-tw12_w19.csv,11.163761388888888
1868,2010-10-23 17:20:23.530,1,"[{'lat': -34.791, 'long': -108.103, 'Time': Timestamp('2010-10-23 23:31:11'), 'mag': 5.3}]",1,2010-10-23 23:31:11,RDM_df_train_30D-22SW-tw12_w19.csv,6.1798527777777785
160,2009-11-16 16:35:53.789,1,"[{'lat': -19.556, 'long': -70.365, 'Time': Timestamp('2009-11-16 18:34:24'), 'mag': 5.2}, {'lat': -19.556, 'long': -70.365, 'Time': Timestamp('2009-11-16 18:34:24'), 'mag': 5.2}, {'lat': -19.556, 'long': -70.365, 'Time': Timestamp('2009-11-16 18:34:24'), 'mag': 5.2}]",3,2009-11-16 18:34:24,RDM_df_train_30D-22SW-tw12_w19.csv,1.9750586111111113
329,2009-12-29 09:12:21.562,1,"[{'lat': 32.567, 'long': 15.064, 'Time': Timestamp('2009-12-29 11:08:54'), 'mag': 5.0}, {'lat': 32.567, 'long': 15.064, 'Time': Timestamp('2009-12-29 11:08:54'), 'mag': 5.0}, {'lat': 32.567, 'long': 15.064, 'Time': Timestamp('2009-12-29 11:08:54'), 'mag': 5.0}]",3,2009-12-29 11:08:54,RDM_df_train_30D-22SW-tw12_w19.csv,1.9423438888888889
892,2010-04-01 07:09:52.521,1,"[{'lat': 30.088, 'long': 69.541, 'Time': Timestamp('2010-04-01 14:07:30'), 'mag': 5.0}, {'lat': 30.088, 'long': 69.541, 'Time': Timestamp('2010-04-01 14:07:30'), 'mag': 5.0}, {'lat': 30.088, 'long': 69.541, 'Time': Timestamp('2010-04-01 14:07:30'), 'mag': 5.0}]",3,2010-04-01 14:07:30,RDM_df_train_30D-22SW-tw12_w19.csv,6.960410833333333
515,2010-02-02 16:32:53.969,1,"[{'lat': -22.89, 'long': -112.204, 'Time': Timestamp('2010-02-02 23:35:28'), 'mag': 5.0}, {'lat': -22.89, 'long': -112.204, 'Time': Timestamp('2010-02-02 23:35:28'), 'mag': 5.0}]",2,2010-02-02 23:35:28,RDM_df_train_30D-22SW-tw12_w19.csv,7.042786388888889
1268,2010-06-11 23:35:23.684,1,"[{'lat': -22.581, 'long': 171.796, 'Time': Timestamp('2010-06-12 02:21:25'), 'mag': 5.3}, {'lat': -22.581, 'long': 171.796, 'Time': Timestamp('2010-06-12 02:21:25'), 'mag': 5.3}, {'lat': -22.581, 'long': 171.796, 'Time': Timestamp('2010-06-12 02:21:25'), 'mag': 5.3}]",3,2010-06-12 02:21:25,RDM_df_train_30D-22SW-tw12_w19.csv,2.7670322222222223
334,2009-12-22 04:49:02.385,1,"[{'lat': -47.55, 'long': 100.343, 'Time': Timestamp('2009-12-22 07:57:24'), 'mag': 5.4}, {'lat': -47.55, 'long': 100.343, 'Time': Timestamp('2009-12-22 07:57:24'), 'mag': 5.4}]",2,2009-12-22 07:57:24,RDM_df_train_30D-22SW-tw12_w19.csv,3.1393375
672,2010-03-03 23:29:53.492,1,"[{'lat': -11.996, 'long': 166.222, 'Time': Timestamp('2010-03-04 09:36:37'), 'mag': 5.0}, {'lat': -1.387, 'long': 145.545, 'Time': Timestamp('2010-03-04 09:39:42'), 'mag': 5.0}]",2,2010-03-04 09:36:37,RDM_df_train_30D-22SW-tw12_w19.csv,10.112085555555556
1685,2010-09-04 23:44:53.967,1,"[{'lat': -16.129, 'long': 168.042, 'Time': Timestamp('2010-09-05 01:49:50'), 'mag': 5.1}, {'lat': -16.129, 'long': 168.042, 'Time': Timestamp('2010-09-05 01:49:50'), 'mag': 5.1}, {'lat': -16.129, 'long': 168.042, 'Time': Timestamp('2010-09-05 01:49:50'), 'mag': 5.1}, {'lat': -5.993, 'long': 147.728, 'Time': Timestamp('2010-09-05 08:20:12'), 'mag': 5.3}, {'lat': -5.993, 'long': 147.728, 'Time': Timestamp('2010-09-05 08:20:12'), 'mag': 5.3}, {'lat': -5.993, 'long': 147.728, 'Time': Timestamp('2010-09-05 08:20:12'), 'mag': 5.3}]",6,2010-09-05 01:49:50,RDM_df_train_30D-22SW-tw12_w19.csv,2.082231388888889
1789,2010-09-18 23:56:46.979,1,"[{'lat': 22.899, 'long': 144.445, 'Time': Timestamp('2010-09-19 11:51:54'), 'mag': 5.2}, {'lat': 10.686, 'long': 141.772, 'Time': Timestamp('2010-09-19 09:43:11'), 'mag': 5.0}, {'lat': 22.899, 'long': 144.445, 'Time': Timestamp('2010-09-19 11:51:54'), 'mag': 5.2}, {'lat': 10.686, 'long': 141.772, 'Time': Timestamp('2010-09-19 09:43:11'), 'mag': 5.0}, {'lat': 10.686, 'long': 141.772, 'Time': Timestamp('2010-09-19 09:43:11'), 'mag': 5.0}]",5,2010-09-19 11:51:54,RDM_df_train_30D-22SW-tw12_w19.csv,11.918616944444445
819,2010-03-12 15:23:48.868,1,"[{'lat': -34.337, 'long': -71.942, 'Time': Timestamp('2010-03-12 16:04:51'), 'mag': 5.0}, {'lat': -34.233, 'long': -71.917, 'Time': Timestamp('2010-03-12 16:50:01'), 'mag': 5.8}, {'lat': -34.337, 'long': -71.942, 'Time': Timestamp('2010-03-12 16:04:51'), 'mag': 5.0}, {'lat': -34.233, 'long': -71.917, 'Time': Timestamp('2010-03-12 16:50:01'), 'mag': 5.8}, {'lat': -36.685, 'long': -73.612, 'Time': Timestamp('2010-03-13 03:15:01'), 'mag': 5.3}, {'lat': -36.725, 'long': -73.5, 'Time': Timestamp('2010-03-13 03:19:07'), 'mag': 5.4}, {'lat': -34.337, 'long': -71.942, 'Time': Timestamp('2010-03-12 16:04:51'), 'mag': 5.0}, {'lat': -34.233, 'long': -71.917, 'Time': Timestamp('2010-03-12 16:50:01'), 'mag': 5.8}, {'lat': -36.685, 'long': -73.612, 'Time': Timestamp('2010-03-13 03:15:01'), 'mag': 5.3}, {'lat': -36.725, 'long': -73.5, 'Time': Timestamp('2010-03-13 03:19:07'), 'mag': 5.4}]",10,2010-03-12 16:04:51,RDM_df_train_30D-22SW-tw12_w19.csv,0.6839255555555556
