index,time_window,label,matched_eqs,total_eq
0,2007-04-01 00:47:19.814,0,[],0
1,2007-04-01 02:24:51.281,0,[],0
2,2007-04-01 05:42:23.332,0,[],0
3,2007-04-01 07:20:26.015,0,[],0
4,2007-04-01 08:57:20.729,0,[],0
5,2007-04-01 10:36:22.196,0,[],0
6,2007-04-01 12:16:23.909,0,[],0
7,2007-04-01 13:55:53.935,0,[],0
8,2007-04-01 15:34:24.923,0,[],0
9,2007-04-01 20:26:54.042,0,[],0
10,2007-04-01 22:03:52.372,0,[],0
11,2007-04-01 23:40:53.095,0,[],0
12,2007-04-02 01:17:47.887,1,"[{'lat': 44.305, 'long': 149.167, 'Time': Timestamp('2007-04-02 06:58:51'), 'mag': 5.1}, {'lat': 44.202, 'long': 149.172, 'Time': Timestamp('2007-04-02 12:19:22'), 'mag': 5.3}, {'lat': 23.343, 'long': 143.757, 'Time': Timestamp('2007-04-04 00:18:25'), 'mag': 5.1}]",3
13,2007-04-02 04:34:55.252,0,[],0
14,2007-04-02 06:12:58.046,1,"[{'lat': 36.451, 'long': 70.688, 'Time': Timestamp('2007-04-03 03:35:07'), 'mag': 6.2}]",1
15,2007-04-02 07:51:23.419,0,[],0
16,2007-04-02 09:28:20.130,0,[],0
17,2007-04-02 11:07:53.037,0,[],0
18,2007-04-02 12:47:23.309,0,[],0
19,2007-04-02 14:26:52.745,0,[],0
20,2007-04-02 16:05:25.652,0,[],0
21,2007-04-02 17:42:51.594,0,[],0
22,2007-04-02 19:20:22.067,0,[],0
23,2007-04-02 20:57:23.443,0,[],0
24,2007-04-02 22:33:50.222,0,[],0
25,2007-04-03 00:10:53.496,1,"[{'lat': -9.742, 'long': 154.629, 'Time': Timestamp('2007-04-03 00:22:09'), 'mag': 5.5}, {'lat': -6.742, 'long': 154.889, 'Time': Timestamp('2007-04-03 22:17:42'), 'mag': 5.6}, {'lat': -6.789, 'long': 154.957, 'Time': Timestamp('2007-04-04 06:09:42'), 'mag': 5.2}, {'lat': -6.819, 'long': 154.995, 'Time': Timestamp('2007-04-04 09:35:57'), 'mag': 5.6}, {'lat': -6.792, 'long': 154.98, 'Time': Timestamp('2007-04-04 09:40:25'), 'mag': 5.0}, {'lat': -6.758, 'long': 154.835, 'Time': Timestamp('2007-04-04 09:46:13'), 'mag': 5.5}]",6
26,2007-04-03 01:48:21.726,0,[],0
27,2007-04-03 05:05:24.548,0,[],0
28,2007-04-03 06:43:22.353,0,[],0
29,2007-04-03 08:21:51.164,0,[],0
30,2007-04-03 09:59:23.299,0,[],0
31,2007-04-03 11:38:53.684,0,[],0
32,2007-04-03 13:18:23.711,0,[],0
33,2007-04-03 14:57:12.410,0,[],0
34,2007-04-03 16:35:49.089,0,[],0
35,2007-04-03 18:13:23.792,0,[],0
36,2007-04-03 19:50:19.923,0,[],0
37,2007-04-03 21:27:23.844,0,[],0
38,2007-04-03 23:04:19.630,1,"[{'lat': -20.715, 'long': 168.828, 'Time': Timestamp('2007-04-04 11:00:27'), 'mag': 6.2}, {'lat': -20.688, 'long': 169.056, 'Time': Timestamp('2007-04-04 11:02:29'), 'mag': 6.5}, {'lat': -20.683, 'long': 168.848, 'Time': Timestamp('2007-04-04 13:36:24'), 'mag': 5.0}, {'lat': -20.649, 'long': 168.817, 'Time': Timestamp('2007-04-04 16:38:42'), 'mag': 5.0}]",4
39,2007-04-04 00:41:18.663,0,[],0
40,2007-04-04 02:18:55.554,0,[],0
41,2007-04-04 05:35:54.837,0,[],0
42,2007-04-04 07:14:26.192,0,[],0
43,2007-04-04 08:52:57.882,0,[],0
44,2007-04-04 10:30:21.430,0,[],0
45,2007-04-04 12:09:53.143,0,[],0
46,2007-04-04 13:49:23.169,0,[],0
47,2007-04-04 20:20:53.277,0,[],0
48,2007-04-04 21:57:50.278,1,"[{'lat': -17.332, 'long': -176.867, 'Time': Timestamp('2007-04-05 02:46:25'), 'mag': 5.1}, {'lat': -16.999, 'long': -176.941, 'Time': Timestamp('2007-04-05 03:25:07'), 'mag': 5.7}]",2
49,2007-04-04 23:34:19.312,0,[],0
50,2007-04-05 01:11:50.890,0,[],0
51,2007-04-05 04:28:55.597,0,[],0
52,2007-04-05 06:06:58.280,0,[],0
53,2007-04-05 07:44:53.106,0,[],0
54,2007-04-05 09:21:51.692,0,[],0
55,2007-04-05 11:01:19.063,0,[],0
56,2007-04-05 12:41:23.544,1,"[{'lat': 37.227, 'long': -24.649, 'Time': Timestamp('2007-04-06 15:21:39'), 'mag': 5.0}, {'lat': 37.306, 'long': -24.494, 'Time': Timestamp('2007-04-07 07:09:25'), 'mag': 6.1}]",2
57,2007-04-05 14:20:17.667,0,[],0
58,2007-04-05 17:36:53.156,1,"[{'lat': -55.373, 'long': -123.645, 'Time': Timestamp('2007-04-06 05:54:20'), 'mag': 5.9}]",1
59,2007-04-05 20:50:53.678,0,[],0
60,2007-04-05 22:27:54.553,0,[],0
61,2007-04-06 00:04:53.730,1,"[{'lat': -6.949, 'long': 155.771, 'Time': Timestamp('2007-04-06 18:48:17'), 'mag': 5.9}]",1
62,2007-04-06 04:59:27.326,0,[],0
63,2007-04-06 06:37:21.918,0,[],0
64,2007-04-06 08:15:51.398,0,[],0
65,2007-04-06 09:52:53.534,0,[],0
66,2007-04-06 11:32:53.918,0,[],0
67,2007-04-06 13:12:23.945,0,[],0
68,2007-04-06 14:51:24.932,0,[],0
69,2007-04-06 16:29:52.091,0,[],0
70,2007-04-06 18:07:24.026,0,[],0
71,2007-04-06 19:44:20.157,0,[],0
72,2007-04-06 21:21:24.078,0,[],0
73,2007-04-06 22:58:18.865,1,"[{'lat': -20.833, 'long': 168.677, 'Time': Timestamp('2007-04-07 08:30:10'), 'mag': 5.2}, {'lat': -20.833, 'long': 168.677, 'Time': Timestamp('2007-04-07 08:30:10'), 'mag': 5.2}]",2
74,2007-04-07 00:35:19.225,0,[],0
75,2007-04-07 03:51:50.830,0,[],0
76,2007-04-07 05:29:55.399,0,[],0
77,2007-04-07 07:08:28.083,1,"[{'lat': 14.451, 'long': 53.807, 'Time': Timestamp('2007-04-08 23:11:16'), 'mag': 5.1}]",1
78,2007-04-07 08:44:53.466,0,[],0
79,2007-04-07 10:24:23.292,0,[],0
80,2007-04-07 12:03:53.320,0,[],0
81,2007-04-07 13:43:23.346,0,[],0
