index,time_window,label,matched_eqs,total_eq
0,2009-10-01 05:22:56.420,0,[],0
1,2009-10-01 07:01:27.328,0,[],0
2,2009-10-01 08:37:52.376,0,[],0
3,2009-10-01 10:17:20.187,0,[],0
4,2009-10-01 11:56:53.116,0,[],0
5,2009-10-01 13:36:23.143,0,[],0
6,2009-10-01 15:15:25.023,0,[],0
7,2009-10-01 16:52:53.175,0,[],0
8,2009-10-01 18:30:20.434,1,"[{'lat': 36.391, 'long': -117.8608333, 'Time': Timestamp('2009-10-03 01:16:00'), 'mag': 5.19}, {'lat': 36.391, 'long': -117.8608333, 'Time': Timestamp('2009-10-03 01:16:00'), 'mag': 5.19}]",2
9,2009-10-01 20:07:23.250,0,[],0
10,2009-10-01 21:43:50.140,1,"[{'lat': -14.929, 'long': -173.608, 'Time': Timestamp('2009-10-02 01:55:03'), 'mag': 5.3}, {'lat': -14.928, 'long': -173.575, 'Time': Timestamp('2009-10-02 11:09:32'), 'mag': 5.0}, {'lat': -15.077, 'long': -173.636, 'Time': Timestamp('2009-10-02 13:08:04'), 'mag': 5.0}]",3
11,2009-10-01 23:20:53.302,0,[],0
12,2009-10-02 00:58:23.631,0,[],0
13,2009-10-02 04:15:22.914,1,"[{'lat': 39.494, 'long': 96.066, 'Time': Timestamp('2009-10-02 13:49:10'), 'mag': 5.0}, {'lat': 39.494, 'long': 96.066, 'Time': Timestamp('2009-10-02 13:49:10'), 'mag': 5.0}]",2
14,2009-10-02 05:52:55.709,0,[],0
15,2009-10-02 07:31:24.954,0,[],0
16,2009-10-02 09:08:23.217,0,[],0
17,2009-10-02 10:47:50.588,0,[],0
18,2009-10-02 12:27:53.518,0,[],0
19,2009-10-02 14:06:44.985,0,[],0
20,2009-10-02 15:45:22.333,0,[],0
21,2009-10-02 17:22:53.575,0,[],0
22,2009-10-02 19:00:22.386,0,[],0
23,2009-10-02 20:36:53.651,0,[],0
24,2009-10-02 22:13:53.678,0,[],0
25,2009-10-02 23:50:53.893,1,"[{'lat': -5.581, 'long': 148.408, 'Time': Timestamp('2009-10-04 14:43:14'), 'mag': 5.3}, {'lat': -5.945, 'long': 147.564, 'Time': Timestamp('2009-10-04 17:51:54'), 'mag': 5.0}]",2
26,2009-10-03 03:07:24.059,0,[],0
27,2009-10-03 04:45:32.713,0,[],0
28,2009-10-03 06:23:24.659,0,[],0
29,2009-10-03 08:01:50.043,0,[],0
30,2009-10-03 09:38:52.290,0,[],0
31,2009-10-03 11:18:53.892,0,[],0
32,2009-10-03 12:58:23.918,0,[],0
33,2009-10-03 14:37:22.919,0,[],0
34,2009-10-03 16:15:23.972,0,[],0
35,2009-10-03 17:52:49.881,0,[],0
36,2009-10-03 19:29:54.338,0,[],0
37,2009-10-03 21:06:54.052,0,[],0
38,2009-10-03 22:43:24.078,0,[],0
39,2009-10-04 00:20:47.871,1,"[{'lat': -5.945, 'long': 147.564, 'Time': Timestamp('2009-10-04 17:51:54'), 'mag': 5.0}]",1
40,2009-10-04 05:15:25.596,0,[],0
41,2009-10-04 06:53:26.505,0,[],0
42,2009-10-04 08:30:18.897,0,[],0
43,2009-10-04 10:09:24.460,0,[],0
44,2009-10-04 11:49:23.293,0,[],0
45,2009-10-04 13:28:53.320,0,[],0
46,2009-10-04 15:07:22.432,0,[],0
47,2009-10-04 19:59:53.426,0,[],0
48,2009-10-04 21:36:18.989,1,"[{'lat': -16.443, 'long': -173.232, 'Time': Timestamp('2009-10-05 09:22:49'), 'mag': 5.1}, {'lat': -15.208, 'long': -173.626, 'Time': Timestamp('2009-10-05 18:52:43'), 'mag': 5.3}, {'lat': -16.443, 'long': -173.232, 'Time': Timestamp('2009-10-05 09:22:49'), 'mag': 5.1}, {'lat': -15.208, 'long': -173.626, 'Time': Timestamp('2009-10-05 18:52:43'), 'mag': 5.3}]",4
49,2009-10-04 23:13:23.480,0,[],0
50,2009-10-05 00:50:18.272,0,[],0
51,2009-10-05 04:07:24.419,0,[],0
52,2009-10-05 05:45:24.558,0,[],0
53,2009-10-05 07:26:43.514,0,[],0
54,2009-10-05 09:00:50.626,0,[],0
55,2009-10-05 10:40:24.861,0,[],0
56,2009-10-05 12:19:53.694,0,[],0
57,2009-10-05 13:58:51.031,0,[],0
58,2009-10-05 15:37:23.837,0,[],0
59,2009-10-05 17:15:23.753,1,"[{'lat': 18.796, 'long': -107.527, 'Time': Timestamp('2009-10-06 17:22:50'), 'mag': 5.5}, {'lat': -4.533, 'long': -104.912, 'Time': Timestamp('2009-10-06 01:59:39'), 'mag': 5.7}, {'lat': -4.533, 'long': -104.912, 'Time': Timestamp('2009-10-06 01:59:39'), 'mag': 5.7}, {'lat': -54.562, 'long': -119.025, 'Time': Timestamp('2009-10-06 08:31:41'), 'mag': 5.1}]",4
60,2009-10-05 18:52:23.801,0,[],0
61,2009-10-06 06:15:26.165,0,[],0
62,2009-10-06 07:53:51.548,0,[],0
63,2009-10-06 09:31:22.467,0,[],0
64,2009-10-06 11:10:54.068,0,[],0
65,2009-10-06 12:50:23.096,1,"[{'lat': 46.63, 'long': -27.077, 'Time': Timestamp('2009-10-07 23:22:31'), 'mag': 5.4}]",1
66,2009-10-06 14:29:21.761,0,[],0
67,2009-10-06 16:07:53.150,0,[],0
68,2009-10-06 17:45:23.154,0,[],0
69,2009-10-06 19:22:23.203,0,[],0
70,2009-10-06 20:58:53.228,0,[],0
