index,time_window,label,matched_eqs,total_eq
0,2009-01-01 10:42:50.579,0,[],0
1,2009-01-01 14:01:53.535,0,[],0
2,2009-01-01 17:17:53.589,0,[],0
3,2009-01-01 20:32:23.642,0,[],0
4,2009-01-01 23:45:53.695,0,[],0
5,2009-01-02 07:56:50.693,1,"[{'lat': 36.419, 'long': 70.743, 'Time': Timestamp('2009-01-03 20:23:20'), 'mag': 6.6}]",1
6,2009-01-02 11:13:23.883,0,[],0
7,2009-01-02 14:31:53.792,0,[],0
8,2009-01-02 17:47:53.990,0,[],0
9,2009-01-02 21:01:54.043,0,[],0
10,2009-01-03 00:15:49.190,1,"[{'lat': -12.429, 'long': 166.739, 'Time': Timestamp('2009-01-03 16:49:25'), 'mag': 5.4}]",1
11,2009-01-03 05:10:32.105,0,[],0
12,2009-01-03 08:26:55.752,0,[],0
13,2009-01-03 11:43:53.283,0,[],0
14,2009-01-03 15:02:25.079,0,[],0
15,2009-01-03 18:17:53.391,1,"[{'lat': -58.331, 'long': -139.855, 'Time': Timestamp('2009-01-04 17:46:34'), 'mag': 5.2}]",1
16,2009-01-03 21:31:23.444,0,[],0
17,2009-01-04 00:45:22.359,1,"[{'lat': 19.965, 'long': 147.009, 'Time': Timestamp('2009-01-04 20:39:14'), 'mag': 5.0}, {'lat': 19.965, 'long': 147.009, 'Time': Timestamp('2009-01-04 20:39:14'), 'mag': 5.0}]",2
18,2009-01-04 07:18:21.796,0,[],0
19,2009-01-04 10:34:50.756,0,[],0
20,2009-01-04 13:53:54.672,0,[],0
21,2009-01-04 23:38:23.871,0,[],0
22,2009-01-05 07:48:50.869,0,[],0
23,2009-01-05 11:05:24.059,0,[],0
24,2009-01-05 14:23:52.982,1,"[{'lat': 42.418, 'long': -30.54, 'Time': Timestamp('2009-01-05 18:56:05'), 'mag': 5.1}]",1
25,2009-01-05 17:40:23.292,0,[],0
26,2009-01-05 20:53:53.345,0,[],0
27,2009-01-06 00:07:53.397,1,"[{'lat': -3.435, 'long': 150.182, 'Time': Timestamp('2009-01-07 16:29:35'), 'mag': 5.1}, {'lat': -3.435, 'long': 150.182, 'Time': Timestamp('2009-01-07 16:29:35'), 'mag': 5.1}]",2
28,2009-01-06 08:18:57.371,1,"[{'lat': -53.057, 'long': 9.543, 'Time': Timestamp('2009-01-07 23:02:45'), 'mag': 5.0}]",1
29,2009-01-06 11:35:53.585,0,[],0
30,2009-01-06 14:54:22.612,0,[],0
31,2009-01-06 18:09:53.692,0,[],0
32,2009-01-07 07:10:57.198,0,[],0
33,2009-01-07 10:26:51.106,1,"[{'lat': -53.057, 'long': 9.543, 'Time': Timestamp('2009-01-07 23:02:45'), 'mag': 5.0}]",1
34,2009-01-07 13:45:54.063,0,[],0
35,2009-01-07 23:30:23.222,0,[],0
36,2009-01-08 07:40:47.452,0,[],0
37,2009-01-08 10:57:36.891,0,[],0
38,2009-01-08 14:16:17.672,0,[],0
39,2009-01-08 17:32:23.517,1,"[{'lat': 10.165, 'long': -84.197, 'Time': Timestamp('2009-01-08 19:21:35'), 'mag': 6.1}, {'lat': 10.165, 'long': -84.197, 'Time': Timestamp('2009-01-08 19:21:35'), 'mag': 6.1}]",2
40,2009-01-08 20:46:23.570,0,[],0
41,2009-01-09 00:00:23.623,1,"[{'lat': -4.279, 'long': 152.172, 'Time': Timestamp('2009-01-09 08:45:52'), 'mag': 5.1}, {'lat': -4.279, 'long': 152.172, 'Time': Timestamp('2009-01-09 08:45:52'), 'mag': 5.1}]",2
42,2009-01-09 08:09:20.509,0,[],0
43,2009-01-09 11:27:53.810,0,[],0
44,2009-01-09 14:46:20.071,1,"[{'lat': -23.039, 'long': -70.805, 'Time': Timestamp('2009-01-09 22:43:30'), 'mag': 5.0}]",1
45,2009-01-09 18:02:23.918,0,[],0
46,2009-01-10 02:07:21.584,1,"[{'lat': -6.388, 'long': 147.423, 'Time': Timestamp('2009-01-11 14:03:49'), 'mag': 5.2}, {'lat': 6.436, 'long': 126.871, 'Time': Timestamp('2009-01-11 15:53:01'), 'mag': 5.1}, {'lat': 13.496, 'long': 120.823, 'Time': Timestamp('2009-01-12 02:00:48'), 'mag': 5.2}]",3
47,2009-01-10 07:02:56.424,0,[],0
48,2009-01-10 10:18:54.379,0,[],0
49,2009-01-10 13:37:53.238,0,[],0
50,2009-01-10 16:54:53.293,0,[],0
51,2009-01-10 20:08:53.346,0,[],0
52,2009-01-10 23:22:52.808,1,"[{'lat': -26.729, 'long': -175.966, 'Time': Timestamp('2009-01-11 18:29:04'), 'mag': 5.2}]",1
53,2009-01-11 07:32:50.285,1,"[{'lat': -10.228, 'long': 66.311, 'Time': Timestamp('2009-01-12 23:07:08'), 'mag': 5.0}, {'lat': -13.147, 'long': 66.078, 'Time': Timestamp('2009-01-13 01:04:42'), 'mag': 6.0}]",2
54,2009-01-11 10:49:19.010,1,"[{'lat': 35.66, 'long': 26.39, 'Time': Timestamp('2009-01-13 06:12:42'), 'mag': 5.3}, {'lat': 35.66, 'long': 26.39, 'Time': Timestamp('2009-01-13 06:12:42'), 'mag': 5.3}]",2
55,2009-01-11 14:08:17.848,0,[],0
56,2009-01-11 23:52:23.799,0,[],0
57,2009-01-12 04:47:02.808,0,[],0
58,2009-01-12 08:03:16.702,0,[],0
59,2009-01-12 11:19:53.987,0,[],0
60,2009-01-12 14:38:52.679,1,"[{'lat': -29.549, 'long': -71.224, 'Time': Timestamp('2009-01-13 17:17:13'), 'mag': 5.1}]",1
61,2009-01-12 17:54:23.095,0,[],0
62,2009-01-12 21:08:23.147,0,[],0
63,2009-01-13 00:22:17.966,1,"[{'lat': 52.267, 'long': 159.294, 'Time': Timestamp('2009-01-14 05:14:23'), 'mag': 5.4}, {'lat': 20.0, 'long': 147.093, 'Time': Timestamp('2009-01-13 18:45:43'), 'mag': 5.0}]",2
64,2009-01-13 05:16:55.692,0,[],0
