index,time_window,label,matched_eqs,total_eq
0,2005-04-01 04:54:54.508,0,[],0
1,2005-04-01 08:12:52.017,0,[],0
2,2005-04-01 11:31:16.665,0,[],0
3,2005-04-01 14:51:52.467,0,[],0
4,2005-04-01 18:09:52.443,0,[],0
5,2005-04-04 15:23:21.104,0,[],0
6,2005-04-04 18:40:18.400,0,[],0
7,2005-04-04 21:55:50.988,0,[],0
8,2005-04-05 01:11:17.503,1,"[{'lat': -3.383, 'long': 140.643, 'Time': Timestamp('2005-04-06 01:09:37'), 'mag': 5.0}]",1
9,2005-04-05 06:08:54.894,0,[],0
10,2005-04-05 09:25:52.392,0,[],0
11,2005-04-05 17:45:21.211,0,[],0
12,2005-04-05 21:00:52.147,0,[],0
13,2005-04-06 00:16:22.115,0,[],0
14,2005-04-06 06:52:24.399,1,"[{'lat': 30.491, 'long': 83.662, 'Time': Timestamp('2005-04-07 20:04:41'), 'mag': 6.3}, {'lat': 30.588, 'long': 83.681, 'Time': Timestamp('2005-04-07 21:41:36'), 'mag': 5.4}, {'lat': 30.323, 'long': 83.756, 'Time': Timestamp('2005-04-07 21:42:09'), 'mag': 5.1}]",3
15,2005-04-06 10:09:51.928,0,[],0
16,2005-04-06 13:30:52.340,0,[],0
17,2005-04-06 16:49:48.488,0,[],0
18,2005-04-06 23:21:22.501,0,[],0
19,2005-04-07 07:36:00.359,0,[],0
20,2005-04-07 10:53:48.237,0,[],0
21,2005-04-07 14:14:46.841,0,[],0
22,2005-04-08 11:37:52.095,0,[],0
23,2005-04-08 14:58:19.460,0,[],0
24,2005-04-08 18:15:52.203,0,[],0
25,2005-04-08 21:31:21.342,0,[],0
26,2005-04-09 00:46:48.404,0,[],0
27,2005-04-09 09:02:52.077,0,[],0
28,2005-04-09 12:21:52.500,0,[],0
29,2005-04-09 15:41:51.082,1,"[{'lat': -7.573, 'long': -76.296, 'Time': Timestamp('2005-04-10 17:41:40'), 'mag': 5.3}, {'lat': -7.293, 'long': -77.886, 'Time': Timestamp('2005-04-11 14:54:07'), 'mag': 6.0}]",2
30,2005-04-09 18:58:52.474,0,[],0
31,2005-04-10 09:44:48.386,0,[],0
32,2005-04-10 13:05:52.905,0,[],0
33,2005-04-10 16:25:24.812,0,[],0
34,2005-04-10 22:56:53.066,0,[],0
