index,time_window,label,matched_eqs,total_eq
0,2007-01-01 08:44:51.100,0,[],0
1,2007-01-01 12:03:53.699,0,[],0
2,2007-01-01 15:22:20.539,0,[],0
3,2007-01-01 18:37:51.596,0,[],0
4,2007-01-01 21:51:53.000,0,[],0
5,2007-01-02 01:05:50.586,1,"[{'lat': 27.115, 'long': 140.124, 'Time': Timestamp('2007-01-02 03:13:11'), 'mag': 5.2}, {'lat': 27.115, 'long': 140.124, 'Time': Timestamp('2007-01-02 03:13:11'), 'mag': 5.2}, {'lat': 27.115, 'long': 140.124, 'Time': Timestamp('2007-01-02 03:13:11'), 'mag': 5.2}]",3
6,2007-01-02 07:38:53.243,0,[],0
7,2007-01-02 10:55:19.312,0,[],0
8,2007-01-02 14:14:21.900,0,[],0
9,2007-01-02 17:30:52.322,1,"[{'lat': -11.244, 'long': -79.291, 'Time': Timestamp('2007-01-02 17:43:54'), 'mag': 5.0}, {'lat': -11.244, 'long': -79.291, 'Time': Timestamp('2007-01-02 17:43:54'), 'mag': 5.0}, {'lat': -11.244, 'long': -79.291, 'Time': Timestamp('2007-01-02 17:43:54'), 'mag': 5.0}, {'lat': 18.743, 'long': -107.751, 'Time': Timestamp('2007-01-02 19:56:43'), 'mag': 5.2}, {'lat': 18.743, 'long': -107.751, 'Time': Timestamp('2007-01-02 19:56:43'), 'mag': 5.2}, {'lat': 18.743, 'long': -107.751, 'Time': Timestamp('2007-01-02 19:56:43'), 'mag': 5.2}]",6
10,2007-01-02 20:44:52.375,0,[],0
11,2007-01-02 23:58:52.427,0,[],0
12,2007-01-03 06:31:23.495,0,[],0
13,2007-01-03 09:46:49.738,0,[],0
14,2007-01-03 13:06:22.695,0,[],0
15,2007-01-03 22:52:22.855,1,"[{'lat': -10.358, 'long': 161.14, 'Time': Timestamp('2007-01-03 23:22:33'), 'mag': 5.1}]",1
16,2007-01-04 07:01:58.055,0,[],0
17,2007-01-04 10:17:51.469,0,[],0
18,2007-01-04 13:37:21.616,0,[],0
19,2007-01-04 16:54:22.150,0,[],0
20,2007-01-04 20:08:52.203,0,[],0
21,2007-01-04 23:22:22.256,0,[],0
22,2007-01-05 07:32:54.800,0,[],0
23,2007-01-05 10:48:49.542,0,[],0
24,2007-01-05 14:08:23.458,0,[],0
25,2007-01-05 17:24:52.551,0,[],0
26,2007-01-05 20:38:52.604,0,[],0
27,2007-01-05 23:52:52.657,1,"[{'lat': -60.015, 'long': 153.358, 'Time': Timestamp('2007-01-06 05:39:44'), 'mag': 5.0}, {'lat': -60.0, 'long': 150.0, 'Time': Timestamp('2007-01-06 05:39:52'), 'mag': 5.0}]",2
28,2007-01-06 08:03:20.213,0,[],0
29,2007-01-06 11:20:24.809,0,[],0
30,2007-01-06 14:38:49.874,0,[],0
31,2007-01-06 17:55:22.952,0,[],0
32,2007-01-06 21:09:23.005,0,[],0
33,2007-01-07 00:23:23.248,0,[],0
34,2007-01-07 05:17:54.327,1,"[{'lat': -17.665, 'long': 65.734, 'Time': Timestamp('2007-01-07 10:14:37'), 'mag': 5.1}, {'lat': -17.665, 'long': 65.734, 'Time': Timestamp('2007-01-07 10:14:37'), 'mag': 5.1}, {'lat': -17.665, 'long': 65.734, 'Time': Timestamp('2007-01-07 10:14:37'), 'mag': 5.1}]",3
35,2007-01-07 10:11:50.534,0,[],0
36,2007-01-07 13:30:50.354,0,[],0
37,2007-01-07 16:48:21.747,0,[],0
38,2007-01-07 20:02:52.380,0,[],0
39,2007-01-07 23:16:22.433,1,"[{'lat': -9.96, 'long': 160.912, 'Time': Timestamp('2007-01-08 02:22:04'), 'mag': 5.0}, {'lat': -9.96, 'long': 160.912, 'Time': Timestamp('2007-01-08 02:22:04'), 'mag': 5.0}, {'lat': -9.96, 'long': 160.912, 'Time': Timestamp('2007-01-08 02:22:04'), 'mag': 5.0}]",3
40,2007-01-08 09:03:20.796,0,[],0
41,2007-01-08 12:22:21.733,0,[],0
42,2007-01-08 15:40:54.554,0,[],0
43,2007-01-08 18:55:52.621,0,[],0
44,2007-01-08 22:09:53.768,0,[],0
45,2007-01-09 01:23:49.735,0,[],0
46,2007-01-09 06:18:49.805,0,[],0
47,2007-01-09 09:34:19.981,0,[],0
48,2007-01-09 17:49:24.428,0,[],0
49,2007-01-09 21:03:22.182,0,[],0
50,2007-01-10 00:16:52.235,0,[],0
51,2007-01-10 08:28:26.766,0,[],0
52,2007-01-10 13:24:52.504,0,[],0
53,2007-01-10 16:41:57.401,0,[],0
54,2007-01-10 19:56:47.387,0,[],0
55,2007-01-10 23:10:22.664,0,[],0
56,2007-01-11 08:57:23.795,0,[],0
57,2007-01-11 12:16:21.963,0,[],0
58,2007-01-11 15:34:26.113,0,[],0
59,2007-01-11 18:49:52.851,0,[],0
60,2007-01-11 22:03:51.342,0,[],0
61,2007-01-12 01:17:46.857,0,[],0
62,2007-01-12 06:12:57.228,0,[],0
63,2007-01-12 09:28:20.429,0,[],0
64,2007-01-12 12:47:24.132,0,[],0
65,2007-01-12 16:05:17.434,0,[],0
66,2007-01-12 19:20:21.036,0,[],0
67,2007-01-13 00:10:52.466,1,"[{'lat': 46.704, 'long': 155.494, 'Time': Timestamp('2007-01-13 04:35:31'), 'mag': 5.1}, {'lat': 46.805, 'long': 156.495, 'Time': Timestamp('2007-01-13 04:39:20'), 'mag': 5.4}, {'lat': 47.019, 'long': 156.041, 'Time': Timestamp('2007-01-13 05:30:23'), 'mag': 5.0}, {'lat': 46.243, 'long': 154.524, 'Time': Timestamp('2007-01-13 04:23:21'), 'mag': 8.1}, {'lat': 46.704, 'long': 155.494, 'Time': Timestamp('2007-01-13 04:35:31'), 'mag': 5.1}, {'lat': 46.334, 'long': 155.166, 'Time': Timestamp('2007-01-13 04:37:07'), 'mag': 5.5}, {'lat': 46.805, 'long': 156.495, 'Time': Timestamp('2007-01-13 04:39:20'), 'mag': 5.4}, {'lat': 47.019, 'long': 156.041, 'Time': Timestamp('2007-01-13 05:30:23'), 'mag': 5.0}, {'lat': 46.469, 'long': 154.976, 'Time': Timestamp('2007-01-13 05:34:41'), 'mag': 5.1}, {'lat': 45.982, 'long': 153.832, 'Time': Timestamp('2007-01-13 06:09:51'), 'mag': 5.0}]",10
68,2007-01-13 06:43:19.437,0,[],0
69,2007-01-13 09:59:22.269,0,[],0
70,2007-01-13 18:13:22.761,0,[],0
71,2007-01-13 21:27:22.814,0,[],0
72,2007-01-14 00:41:17.633,0,[],0
73,2007-01-14 08:52:54.084,0,[],0
74,2007-01-14 12:09:52.140,0,[],0
75,2007-01-14 15:28:21.194,0,[],0
76,2007-01-14 21:57:49.191,0,[],0
77,2007-01-15 01:11:51.130,0,[],0
78,2007-01-15 06:06:57.193,1,"[{'lat': 35.317, 'long': 65.494, 'Time': Timestamp('2007-01-15 11:24:33'), 'mag': 5.0}, {'lat': 35.317, 'long': 65.494, 'Time': Timestamp('2007-01-15 11:24:33'), 'mag': 5.0}]",2
79,2007-01-15 09:21:50.605,0,[],0
80,2007-01-15 12:41:24.309,0,[],0
81,2007-01-15 15:58:47.611,0,[],0
82,2007-01-15 19:14:21.101,1,"[{'lat': -4.609, 'long': -105.145, 'Time': Timestamp('2007-01-15 21:19:40'), 'mag': 5.6}, {'lat': -4.737, 'long': -106.111, 'Time': Timestamp('2007-01-16 00:14:37'), 'mag': 5.3}, {'lat': -4.609, 'long': -105.145, 'Time': Timestamp('2007-01-15 21:19:40'), 'mag': 5.6}, {'lat': -4.737, 'long': -106.111, 'Time': Timestamp('2007-01-16 00:14:37'), 'mag': 5.3}, {'lat': -4.609, 'long': -105.145, 'Time': Timestamp('2007-01-15 21:19:40'), 'mag': 5.6}, {'lat': -4.737, 'long': -106.111, 'Time': Timestamp('2007-01-16 00:14:37'), 'mag': 5.3}]",6
83,2007-01-15 22:27:53.465,0,[],0
84,2007-01-16 01:42:18.216,0,[],0
85,2007-01-16 06:37:19.614,0,[],0
86,2007-01-16 09:52:52.446,0,[],0
87,2007-01-16 13:12:22.857,0,[],0
88,2007-01-16 16:29:51.004,0,[],0
89,2007-01-16 19:44:19.070,0,[],0
90,2007-01-16 22:58:23.018,0,[],0
91,2007-01-17 08:44:51.709,0,[],0
92,2007-01-17 12:03:51.370,0,[],0
93,2007-01-17 15:22:19.985,1,"[{'lat': -57.911, 'long': -64.528, 'Time': Timestamp('2007-01-17 18:34:14'), 'mag': 5.6}, {'lat': -57.911, 'long': -64.528, 'Time': Timestamp('2007-01-17 18:34:14'), 'mag': 5.6}, {'lat': -57.911, 'long': -64.528, 'Time': Timestamp('2007-01-17 18:34:14'), 'mag': 5.6}, {'lat': -16.626, 'long': -73.383, 'Time': Timestamp('2007-01-17 16:08:46'), 'mag': 5.1}, {'lat': -16.626, 'long': -73.383, 'Time': Timestamp('2007-01-17 16:08:46'), 'mag': 5.1}, {'lat': -16.626, 'long': -73.383, 'Time': Timestamp('2007-01-17 16:08:46'), 'mag': 5.1}]",6
94,2007-01-17 21:51:49.421,1,"[{'lat': -39.56, 'long': 175.86, 'Time': Timestamp('2007-01-18 03:34:14'), 'mag': 5.0}, {'lat': -39.56, 'long': 175.86, 'Time': Timestamp('2007-01-18 03:34:14'), 'mag': 5.0}]",2
