index,time_window,label,matched_eqs,total_eq
0,2008-10-01 08:45:23.801,0,[],0
1,2008-10-01 12:02:21.131,0,[],0
2,2008-10-01 15:20:50.962,0,[],0
3,2008-10-01 21:49:48.524,1,"[{'lat': -15.285, 'long': -173.536, 'Time': Timestamp('2008-10-03 08:34:05'), 'mag': 5.2}, {'lat': -20.039, 'long': -174.374, 'Time': Timestamp('2008-10-02 04:16:04'), 'mag': 5.1}, {'lat': -15.285, 'long': -173.536, 'Time': Timestamp('2008-10-03 08:34:05'), 'mag': 5.2}, {'lat': -30.781, 'long': -178.133, 'Time': Timestamp('2008-10-02 13:03:08'), 'mag': 5.4}]",4
4,2008-10-02 01:03:50.898,0,[],0
5,2008-10-02 05:58:54.417,1,"[{'lat': 10.764, 'long': 91.659, 'Time': Timestamp('2008-10-03 21:20:23'), 'mag': 5.6}, {'lat': 10.764, 'long': 91.659, 'Time': Timestamp('2008-10-03 21:20:23'), 'mag': 5.6}]",2
6,2008-10-02 09:13:50.485,0,[],0
7,2008-10-02 12:33:23.574,1,"[{'lat': -59.34, 'long': -25.903, 'Time': Timestamp('2008-10-04 07:56:52'), 'mag': 5.7}, {'lat': 7.517, 'long': -36.758, 'Time': Timestamp('2008-10-03 05:26:20'), 'mag': 5.7}, {'lat': 7.561, 'long': -36.882, 'Time': Timestamp('2008-10-03 05:30:24'), 'mag': 5.6}]",3
8,2008-10-02 15:50:50.838,1,"[{'lat': -38.885, 'long': -91.23, 'Time': Timestamp('2008-10-04 11:47:05'), 'mag': 5.5}]",1
9,2008-10-02 19:05:49.674,0,[],0
10,2008-10-02 22:19:23.734,1,"[{'lat': -22.36, 'long': 171.21, 'Time': Timestamp('2008-10-03 03:40:28'), 'mag': 5.6}, {'lat': -23.019, 'long': 169.861, 'Time': Timestamp('2008-10-02 23:28:09'), 'mag': 5.8}, {'lat': -23.014, 'long': 169.704, 'Time': Timestamp('2008-10-03 00:25:26'), 'mag': 5.3}, {'lat': -23.194, 'long': 169.723, 'Time': Timestamp('2008-10-03 00:32:05'), 'mag': 5.3}, {'lat': -22.36, 'long': 171.21, 'Time': Timestamp('2008-10-03 03:40:28'), 'mag': 5.6}]",5
11,2008-10-03 06:28:50.620,0,[],0
12,2008-10-03 09:44:23.675,1,"[{'lat': -1.126, 'long': 29.118, 'Time': Timestamp('2008-10-05 00:02:12'), 'mag': 5.3}]",1
13,2008-10-03 13:03:53.975,0,[],0
14,2008-10-03 16:20:51.238,0,[],0
15,2008-10-03 19:35:23.394,0,[],0
16,2008-10-03 22:49:23.135,0,[],0
17,2008-10-04 08:35:50.281,1,"[{'lat': -1.126, 'long': 29.118, 'Time': Timestamp('2008-10-05 00:02:12'), 'mag': 5.3}]",1
18,2008-10-04 11:54:53.349,0,[],0
19,2008-10-04 15:12:52.488,0,[],0
20,2008-10-04 18:28:23.456,0,[],0
