index,time_window,label,matched_eqs,total_eq
0,2006-10-01 20:38:49.072,1,"[{'lat': -53.593, 'long': -134.214, 'Time': Timestamp('2006-10-02 12:17:51'), 'mag': 5.3}, {'lat': -53.593, 'long': -134.214, 'Time': Timestamp('2006-10-02 12:17:51'), 'mag': 5.3}]",2
1,2006-10-01 23:52:52.260,1,"[{'lat': -18.84, 'long': 169.001, 'Time': Timestamp('2006-10-03 18:03:13'), 'mag': 6.3}, {'lat': -18.84, 'long': 169.001, 'Time': Timestamp('2006-10-03 18:03:13'), 'mag': 6.3}]",2
2,2006-10-02 08:03:15.720,1,"[{'lat': -53.158, 'long': 22.853, 'Time': Timestamp('2006-10-03 07:57:18'), 'mag': 5.2}, {'lat': -53.158, 'long': 22.853, 'Time': Timestamp('2006-10-03 07:57:18'), 'mag': 5.2}]",2
3,2006-10-02 19:32:17.248,1,"[{'lat': -35.25, 'long': -108.25, 'Time': Timestamp('2006-10-04 07:40:16'), 'mag': 5.0}, {'lat': -35.25, 'long': -108.25, 'Time': Timestamp('2006-10-04 07:40:16'), 'mag': 5.0}]",2
4,2006-10-02 22:45:52.635,1,"[{'lat': -18.84, 'long': 169.001, 'Time': Timestamp('2006-10-03 18:03:13'), 'mag': 6.3}, {'lat': -18.84, 'long': 169.001, 'Time': Timestamp('2006-10-03 18:03:13'), 'mag': 6.3}, {'lat': -18.84, 'long': 169.001, 'Time': Timestamp('2006-10-03 18:03:13'), 'mag': 6.3}]",3
5,2006-10-03 02:00:23.872,1,"[{'lat': 60.687, 'long': 165.685, 'Time': Timestamp('2006-10-04 08:28:23'), 'mag': 5.0}, {'lat': 60.687, 'long': 165.685, 'Time': Timestamp('2006-10-04 08:28:23'), 'mag': 5.0}, {'lat': 60.687, 'long': 165.685, 'Time': Timestamp('2006-10-04 08:28:23'), 'mag': 5.0}, {'lat': 4.159, 'long': 126.418, 'Time': Timestamp('2006-10-04 03:53:39'), 'mag': 5.4}, {'lat': 4.159, 'long': 126.418, 'Time': Timestamp('2006-10-04 03:53:39'), 'mag': 5.4}, {'lat': 4.159, 'long': 126.418, 'Time': Timestamp('2006-10-04 03:53:39'), 'mag': 5.4}]",6
6,2006-10-03 06:55:57.613,0,[],0
7,2006-10-03 10:11:22.466,0,[],0
8,2006-10-03 13:30:52.877,0,[],0
9,2006-10-03 16:47:57.775,1,"[{'lat': -35.25, 'long': -108.25, 'Time': Timestamp('2006-10-04 07:40:16'), 'mag': 5.0}, {'lat': -35.25, 'long': -108.25, 'Time': Timestamp('2006-10-04 07:40:16'), 'mag': 5.0}]",2
10,2006-10-03 20:02:22.983,0,[],0
11,2006-10-04 00:53:23.041,1,"[{'lat': 60.687, 'long': 165.685, 'Time': Timestamp('2006-10-04 08:28:23'), 'mag': 5.0}, {'lat': 60.687, 'long': 165.685, 'Time': Timestamp('2006-10-04 08:28:23'), 'mag': 5.0}, {'lat': 60.687, 'long': 165.685, 'Time': Timestamp('2006-10-04 08:28:23'), 'mag': 5.0}, {'lat': 8.435, 'long': 137.798, 'Time': Timestamp('2006-10-05 12:40:59'), 'mag': 5.2}, {'lat': 8.435, 'long': 137.798, 'Time': Timestamp('2006-10-05 12:40:59'), 'mag': 5.2}, {'lat': 8.435, 'long': 137.798, 'Time': Timestamp('2006-10-05 12:40:59'), 'mag': 5.2}]",6
12,2006-10-04 14:01:52.323,0,[],0
13,2006-10-04 23:46:22.482,0,[],0
