index,time_window,label,matched_eqs,total_eq
0,2005-10-20 10:29:20.594,1,"[{'lat': 38.152, 'long': 26.751, 'Time': Timestamp('2005-10-20 21:40:04'), 'mag': 5.9}, {'lat': 38.152, 'long': 26.751, 'Time': Timestamp('2005-10-20 21:40:04'), 'mag': 5.9}, {'lat': 38.152, 'long': 26.751, 'Time': Timestamp('2005-10-20 21:40:04'), 'mag': 5.9}]",3
1,2005-10-20 13:50:19.867,0,[],0
2,2005-10-20 17:08:50.480,0,[],0
3,2005-10-20 20:24:52.441,0,[],0
4,2005-10-20 23:40:22.495,0,[],0
5,2005-10-21 07:55:18.724,1,"[{'lat': 31.961, 'long': 67.55, 'Time': Timestamp('2005-10-21 08:03:59'), 'mag': 5.0}, {'lat': 31.961, 'long': 67.55, 'Time': Timestamp('2005-10-21 08:03:59'), 'mag': 5.0}, {'lat': 31.961, 'long': 67.55, 'Time': Timestamp('2005-10-21 08:03:59'), 'mag': 5.0}]",3
6,2005-10-21 17:51:50.996,0,[],0
7,2005-10-21 21:07:21.931,0,[],0
8,2005-10-22 00:22:50.321,0,[],0
9,2005-10-22 08:38:22.120,0,[],0
10,2005-10-22 11:57:22.088,0,[],0
11,2005-10-22 15:17:21.117,0,[],0
12,2005-10-22 18:34:50.736,1,"[{'lat': -0.858, 'long': -90.952, 'Time': Timestamp('2005-10-22 20:34:41'), 'mag': 5.4}, {'lat': -0.858, 'long': -90.952, 'Time': Timestamp('2005-10-22 20:34:41'), 'mag': 5.4}, {'lat': -0.858, 'long': -90.952, 'Time': Timestamp('2005-10-22 20:34:41'), 'mag': 5.4}]",3
13,2005-10-22 21:50:19.226,0,[],0
14,2005-10-23 01:05:51.165,0,[],0
15,2005-10-23 06:03:24.461,1,"[{'lat': 34.854, 'long': 73.042, 'Time': Timestamp('2005-10-23 15:04:20'), 'mag': 5.5}, {'lat': 34.854, 'long': 73.042, 'Time': Timestamp('2005-10-23 15:04:20'), 'mag': 5.5}, {'lat': 34.854, 'long': 73.042, 'Time': Timestamp('2005-10-23 15:04:20'), 'mag': 5.5}]",3
16,2005-10-23 09:20:17.863,0,[],0
17,2005-10-23 12:41:22.494,0,[],0
18,2005-10-23 16:00:43.552,0,[],0
19,2005-10-23 19:17:21.140,1,"[{'lat': 17.815, 'long': -105.822, 'Time': Timestamp('2005-10-24 01:23:59'), 'mag': 5.1}, {'lat': 17.815, 'long': -105.822, 'Time': Timestamp('2005-10-24 01:23:59'), 'mag': 5.1}, {'lat': 17.815, 'long': -105.822, 'Time': Timestamp('2005-10-24 01:23:59'), 'mag': 5.1}]",3
20,2005-10-23 22:32:49.407,0,[],0
21,2005-10-24 01:48:49.472,1,"[{'lat': 38.5, 'long': 141.983, 'Time': Timestamp('2005-10-24 09:34:55'), 'mag': 5.0}, {'lat': 38.5, 'long': 141.983, 'Time': Timestamp('2005-10-24 09:34:55'), 'mag': 5.0}, {'lat': 38.5, 'long': 141.983, 'Time': Timestamp('2005-10-24 09:34:55'), 'mag': 5.0}]",3
22,2005-10-24 05:08:00.486,0,[],0
23,2005-10-24 08:25:50.351,0,[],0
24,2005-10-24 11:44:52.871,0,[],0
25,2005-10-24 15:04:49.131,0,[],0
26,2005-10-24 18:22:22.979,0,[],0
